dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Kandhamal,Tikabali,2006,September,,2082,2082,277,275,,276,1,,,,,,,
Kandhamal,Tikabali,2006,October,,1487,1487,189,189,,188,1,,,,,,,
Kandhamal,Tikabali,2006,November,,1749,1749,224,224,,224,,,,,,,,
Kandhamal,Tikabali,2006,December,,1669,1669,187,187,,187,,,,,,,,
Kandhamal,Brahmanpad,2006,January,,1070,1070,70,69,,69,1,,,,,,,
Kandhamal,Brahmanpad,2006,February,,1216,1216,81,81,,81,,,,,,,,
Kandhamal,Brahmanpad,2006,March,,1398,1398,92,90,,92,,,,,,,,
Kandhamal,Brahmanpad,2006,April,,1348,1348,128,125,,128,,,,,,,,
Kandhamal,Brahmanpad,2006,May,,1898,1898,161,158,,161,,,,,,,,
Kandhamal,Brahmanpad,2006,June,,1188,1188,106,105,,106,,,,,,,,
Kandhamal,Brahmanpad,2006,July,,1962,1962,188,188,,187,1,,,,,,,
Kandhamal,Brahmanpad,2006,August,,1807,1807,197,194,,197,,,,,,,,
Kandhamal,Brahmanpad,2006,September,,1579,1579,179,175,,179,,,,,,,,
Kandhamal,Brahmanpad,2006,October,,1259,1259,145,138,,145,,,,,,,,
Kandhamal,Brahmanpad,2006,November,,1500,1500,153,145,,153,,,,,,,,
Kandhamal,Brahmanpad,2006,December,,1405,1405,156,137,,156,,,,,,,,
Kandhamal,Gresingia,2006,January,,621,621,61,61,,61,,,,,,,,
Kandhamal,Gresingia,2006,February,,817,817,74,74,,74,,,,,,,,
Kandhamal,Gresingia,2006,March,,853,853,71,71,,70,1,,,,,,,
Kandhamal,Gresingia,2006,April,,908,908,93,93,,93,,,,,,,,
Kandhamal,Gresingia,2006,May,,957,957,101,98,,101,,,,,,,,
Kandhamal,Gresingia,2006,June,,976,976,99,95,,99,,,,,,,,
Kandhamal,Gresingia,2006,July,,1534,1534,139,138,,139,,,,,,,,
Kandhamal,Gresingia,2006,August,,1138,1138,108,106,,108,,,,,,,,
Kandhamal,Gresingia,2006,September,,1011,1011,105,102,,105,,,,,,,,
Kandhamal,Gresingia,2006,October,,1051,1051,91,90,,91,,,,,,,,
Kandhamal,Gresingia,2006,November,,923,923,72,72,,72,,,,,,,,
Kandhamal,Gresingia,2006,December,,846,846,68,68,,68,,,,,,,,
Kandhamal,Rakia,2006,January,,486,486,49,47,,49,,,,,,,,
Kandhamal,Rakia,2006,February,,626,626,51,51,,51,,,,,,,,
Kandhamal,Rakia,2006,March,,428,428,43,41,,43,,,,,,,,
Kandhamal,Rakia,2006,April,,412,412,45,45,,45,,,,,,,,
Kandhamal,Rakia,2006,May,,815,815,91,88,,91,,,,,,,,
Kandhamal,Rakia,2006,June,,789,789,117,115,,117,,,,,,,,
Kandhamal,Rakia,2006,July,,2704,2704,247,242,,247,,,,,,,,
Kandhamal,Rakia,2006,August,,1316,1316,182,177,,182,,,,,,,,
Kandhamal,Rakia,2006,September,,1354,1354,205,203,,205,,,,,,,,
Kandhamal,Rakia,2006,October,,916,916,93,93,,93,,,,,,,,
Kandhamal,Rakia,2006,November,,1410,1410,88,88,,88,,,,,,,,
Kandhamal,Rakia,2006,December,,860,860,75,75,,75,,,,,,,,
Kandhamal,Daringbadi,2006,January,,2339,2339,436,422,,436,,,,,,,,
Kandhamal,Daringbadi,2006,February,,2196,2196,408,396,,408,,,,,,,,
Kandhamal,Daringbadi,2006,March,,2446,2446,493,485,,493,,,,,,,,
Kandhamal,Daringbadi,2006,April,,3405,3405,748,728,,748,,,,,,,,
Kandhamal,Daringbadi,2006,May,,3262,3262,604,588,,604,,,,,,,,
Kandhamal,Daringbadi,2006,June,,3956,3956,867,842,,867,,,,,,,,
Kandhamal,Daringbadi,2006,July,,5504,5504,1220,1192,,120,,,,,,,,
Kandhamal,Daringbadi,2006,August,,6323,6323,1093,1093,,1093,,,,,,,,
Kandhamal,Daringbadi,2006,September,,4179,4179,886,859,,886,,,,,,,,
Kandhamal,Daringbadi,2006,October,,3567,3567,869,835,,867,2,,,,,,,
Kandhamal,Daringbadi,2006,November,,4403,4403,1011,971,,1011,,,,,,,,
Kandhamal,Daringbadi,2006,December,,3312,3312,785,785,,785,,,,,,,,
Kandhamal,Nuagaon,2006,January,,697,697,75,74,,75,,,,,,,,
Kandhamal,Nuagaon,2006,February,,1058,1058,92,91,,92,,,,,,,,
Kandhamal,Nuagaon,2006,March,,1162,1162,111,110,,111,,,,,,,,
Kandhamal,Nuagaon,2006,April,,1127,1127,118,117,,118,,,,,,,,
Kandhamal,Nuagaon,2006,May,,960,960,85,84,,85,,,,,,,,
Kandhamal,Nuagaon,2006,June,,1510,1510,139,138,,139,,,,,,,,
Kandhamal,Nuagaon,2006,July,,1620,1620,148,147,,148,,,,,,,,
Kandhamal,Nuagaon,2006,August,,1752,1752,139,138,,139,,,,,,,,
Kandhamal,Nuagaon,2006,September,,1879,1879,139,137,,139,,,,,,,,
Kandhamal,Nuagaon,2006,October,,1773,1773,175,171,,175,,,,,,,,
Kandhamal,Nuagaon,2006,November,,1379,1379,138,136,,138,,,,,,,,
Kandhamal,Nuagaon,2006,December,,1228,1228,131,125,,131,,,,,,,,
Kandhamal,Barkhama,2006,January,,650,650,93,90,,93,,,,,,,,
Kandhamal,Barkhama,2006,February,,853,853,104,104,,104,,,,,,,,
Kandhamal,Barkhama,2006,March,,809,809,100,100,,100,,,,,,,,
Kandhamal,Barkhama,2006,April,,1233,1233,145,145,,145,,,,,,,,
Kandhamal,Barkhama,2006,May,,973,973,140,140,,100,,,,,,,,
Kandhamal,Barkhama,2006,June,,1025,1025,174,174,,174,,,,,,,,
Kandhamal,Barkhama,2006,July,,1588,1588,307,305,,307,,,,,,,,
Kandhamal,Barkhama,2006,August,,1298,1298,295,295,,295,,,,,,,,
Kandhamal,Barkhama,2006,September,,1786,1786,328,328,,328,,,,,,,,
Kandhamal,Barkhama,2006,October,,1492,1492,328,328,,328,,,,,,,,
Kandhamal,Barkhama,2006,November,,1812,1812,447,447,,447,,,,,,,,
Kandhamal,Barkhama,2006,December,,1627,1627,271,271,,271,,,,,,,,
Kandhamal,Tumudibandha,2006,January,,672,672,68,65,,68,,,,,,,,
Kandhamal,Tumudibandha,2006,February,,689,689,70,69,,70,,,,,,,,
Kandhamal,Tumudibandha,2006,March,,650,650,56,56,,56,,,,,,,,
Kandhamal,Tumudibandha,2006,April,,831,831,111,107,,111,,,,,,,,
Kandhamal,Tumudibandha,2006,May,,796,796,89,88,,89,,,,,,,,
Kandhamal,Tumudibandha,2006,June,,820,820,100,93,,100,,,,,,,,
Kandhamal,Tumudibandha,2006,July,,1150,1150,150,144,,150,,,,,,,,
Kandhamal,Tumudibandha,2006,August,,1199,1199,156,142,,156,,,,,,,,
Kandhamal,Tumudibandha,2006,September,,1347,1347,156,150,,156,,,,,,,,
Kandhamal,Tumudibandha,2006,October,,1107,1107,128,121,,128,,,,,,,,
Kandhamal,Tumudibandha,2006,November,,1281,1281,165,160,,165,,,,,,,,
Kandhamal,Tumudibandha,2006,December,,1021,1021,107,102,,107,,,,,,,,
Kandhamal,Subarnagiri,2006,January,,468,468,50,50,,50,,,,,,,,
Kandhamal,Subarnagiri,2006,February,,614,614,66,64,,66,,,,,,,,
Kandhamal,Subarnagiri,2006,March,,974,974,98,97,,98,,,,,,,,
Kandhamal,Subarnagiri,2006,April,,615,615,75,75,,75,,,,,,,,
Kandhamal,Subarnagiri,2006,May,,510,510,67,66,,67,,,,,,,,
Kandhamal,Subarnagiri,2006,June,,579,579,70,68,,70,,,,,,,,
Kandhamal,Subarnagiri,2006,July,,575,575,90,88,,90,,,,,,,,
Kandhamal,Subarnagiri,2006,August,,767,767,95,93,,95,,,,,,,,
Kandhamal,Subarnagiri,2006,September,,722,722,93,91,,93,,,,,,,,
Kandhamal,Subarnagiri,2006,October,,579,579,142,141,,142,,,,,,,,
Kandhamal,Subarnagiri,2006,November,,576,576,128,122,,128,,,,,,,,
Kandhamal,Subarnagiri,2006,December,,460,460,72,70,,72,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,January,,1026,1026,121,121,,121,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,February,,851,851,177,177,,177,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,March,,1240,1240,245,245,,245,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,April,,1067,1067,190,190,,190,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,May,,1167,1167,190,190,,190,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,June,,929,929,156,155,,156,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,July,,1254,1254,207,207,,207,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,August,,1505,1505,193,193,,193,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,September,,1449,1449,234,234,,234,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,October,,1409,1409,207,207,,207,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,November,,1034,1034,234,234,,234,,,,,,,,
Kandhamal,"Dist.H.Q.Hospital,Phulbani",2006,December,,939,939,215,215,,215,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,January,,720,720,42,42,,42,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,February,,665,665,59,59,,59,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,March,,1050,1050,96,96,,96,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,April,,683,683,55,50,,55,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,May,,532,532,40,36,,40,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,June,,862,862,91,91,,91,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,July,,1098,1098,107,104,,107,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,August,,791,791,90,85,,90,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,September,,976,976,96,96,,96,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,October,,942,942,96,96,,96,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,November,,976,976,111,111,,111,,,,,,,,
Kandhamal,"S.D.Hospital,Baliguda",2006,December,,810,810,116,116,,116,,,,,,,,
Kendrapara,Aul,2006,January,,218,218,3,,,3,,,,,,,,
Kendrapara,Aul,2006,February,,205,205,4,,,4,,,,,,,,
Kendrapara,Aul,2006,March,,309,309,3,1,,3,,,,,,,,
Kendrapara,Aul,2006,April,,1409,1409,14,2,,14,,,,,,,,
Kendrapara,Aul,2006,May,,295,205,,,,,,,,,,,,
Kendrapara,Aul,2006,June,,575,575,9,2,,9,,,,,,,,
Kendrapara,Aul,2006,July,,430,430,9,3,,9,,,,,,,,
Kendrapara,Aul,2006,August,,405,405,9,2,,9,,,,,,,,
Kendrapara,Aul,2006,September,,449,449,4,,,4,,,,,,,,
Kendrapara,Aul,2006,October,,750,750,12,2,,12,,,,,,,,
Kendrapara,Aul,2006,November,,727,727,6,1,,6,,,,,,,,
Kendrapara,Aul,2006,December,,806,806,6,1,,6,,,,,,,,
Kendrapara,Derabish,2006,January,,390,390,,,,,,,,,,,,
Kendrapara,Derabish,2006,February,,576,576,,,,,,,,,,,,
Kendrapara,Derabish,2006,March,,582,582,,,,,,,,,,,,
Kendrapara,Derabish,2006,April,,501,501,,,,,,,,,,,,
Kendrapara,Derabish,2006,May,,160,160,,,,,,,,,,,,
Kendrapara,Derabish,2006,June,,567,567,1,1,,1,,,,,,,,
Kendrapara,Derabish,2006,July,,805,805,2,2,,2,,,,,,,,
Kendrapara,Derabish,2006,August,,699,699,1,1,,1,,,,,,,,
Kendrapara,Derabish,2006,September,,369,369,,,,,,,,,,,,
Kendrapara,Derabish,2006,October,,1466,1466,2,2,,2,,,,,,,,
Kendrapara,Derabish,2006,November,,723,723,2,2,,2,,,,,,,,
Kendrapara,Derabish,2006,December,,656,656,2,1,,2,,,,,,,,
Kendrapara,Indupur,2006,January,,247,247,1,,,1,,,,,,,,
Kendrapara,Indupur,2006,February,,300,300,1,,,1,,,,,,,,
Kendrapara,Indupur,2006,March,,416,416,5,1,,5,,,,,,,,
Kendrapara,Indupur,2006,April,,222,222,3,,,3,,,,,,,,
Kendrapara,Indupur,2006,May,,477,477,6,,,5,,,,,,,,
Kendrapara,Indupur,2006,June,,623,623,1,,,1,,,,,,,,
Kendrapara,Indupur,2006,July,,1102,1102,7,,,7,,,,,,,,
Kendrapara,Indupur,2006,August,,1172,1172,4,,,4,,,,,,,,
Kendrapara,Indupur,2006,September,,655,655,2,,,2,,,,,,,,
Kendrapara,Indupur,2006,October,,855,855,4,,,4,,,,,,,,
Kendrapara,Indupur,2006,November,,1056,1056,4,1,,4,,,,,,,,
Kendrapara,Indupur,2006,December,,697,697,2,2,,2,,,,,,,,
Kendrapara,Marshaghai,2006,January,,168,168,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,February,,266,266,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,March,,220,220,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,April,,263,263,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,May,,227,227,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,June,,467,467,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,July,,1070,1070,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,August,,546,546,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,September,,400,400,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,October,,929,929,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,November,,928,928,,,,,,,,,,,,
Kendrapara,Marshaghai,2006,December,,508,508,,,,,,,,,,,,
Kendrapara,Mahakalpara,2006,January,,255,255,1,0,,1,,,,,,,,
Kendrapara,Mahakalpara,2006,February,,342,342,2,1,,2,,,,,,,,
Kendrapara,Mahakalpara,2006,March,,207,207,3,,,3,,,,,,,,
Kendrapara,Mahakalpara,2006,April,,253,253,2,1,,2,,,,,,,,
Kendrapara,Mahakalpara,2006,May,,162,162,3,2,,3,,,,,,,,
Kendrapara,Mahakalpara,2006,June,,330,330,2,1,,2,,,,,,,,
Kendrapara,Mahakalpara,2006,July,,709,709,6,2,,6,,,,,,,,
Kendrapara,Mahakalpara,2006,August,,325,325,4,2,,4,,,,,,,,
Kendrapara,Mahakalpara,2006,September,,411,411,5,1,,5,,,,,,,,
Kendrapara,Mahakalpara,2006,October,,874,874,5,1,,5,,,,,,,,
Kendrapara,Mahakalpara,2006,November,,647,647,3,,,3,,,,,,,,
Kendrapara,Mahakalpara,2006,December,,387,387,2,1,,2,,,,,,,,
Kendrapara,Rajnagar,2006,January,,368,368,,,,,,,,,,,,
Kendrapara,Rajnagar,2006,February,,257,257,2,,,2,,,,,,,,
Kendrapara,Rajnagar,2006,March,,256,256,2,,,2,,,,,,,,
Kendrapara,Rajnagar,2006,April,,318,318,2,,,2,,,,,,,,
Kendrapara,Rajnagar,2006,May,,276,276,,,,,,,,,,,,
Kendrapara,Rajnagar,2006,June,,347,347,2,,,2,,,,,,,,
Kendrapara,Rajnagar,2006,July,,384,384,2,,,2,,,,,,,,
Kendrapara,Rajnagar,2006,August,,263,263,4,2,,4,,,,,,,,
Kendrapara,Rajnagar,2006,September,,258,258,,,,,,,,,,,,
Kendrapara,Rajnagar,2006,October,,248,248,2,,,2,,,,,,,,
Kendrapara,Rajnagar,2006,November,,258,258,1,,,1,,,,,,,,
Kendrapara,Rajnagar,2006,December,,225,225,,,,,,,,,,,,
Kendrapara,Rajkanika,2006,January,,253,253,1,,,1,,,,,,,,
Kendrapara,Rajkanika,2006,February,,309,309,1,,,1,,,,,,,,
Kendrapara,Rajkanika,2006,March,,495,495,9,4,,9,,,,,,,,
Kendrapara,Rajkanika,2006,April,,239,239,,,,,,,,,,,,
Kendrapara,Rajkanika,2006,May,,320,320,2,,,2,,,,,,,,
Kendrapara,Rajkanika,2006,June,,421,421,5,,,5,,,,,,,,
Kendrapara,Rajkanika,2006,July,,477,477,5,,,5,,,,,,,,
Kendrapara,Rajkanika,2006,August,,512,512,5,,,5,,,,,,,,
Kendrapara,Rajkanika,2006,September,,406,406,7,,,7,,,,,,,,
Kendrapara,Rajkanika,2006,October,,354,354,3,,,3,,,,,,,,
Kendrapara,Rajkanika,2006,November,,385,385,2,,,2,,,,,,,,
Kendrapara,Rajkanika,2006,December,,383,383,4,,,4,,,,,,,,
Kendrapara,Pattamundai,2006,January,,203,203,1,,,1,,,,,,,,
Kendrapara,Pattamundai,2006,February,,200,200,1,,,1,,,,,,,,
Kendrapara,Pattamundai,2006,March,,194,194,2,,,2,,,,,,,,
Kendrapara,Pattamundai,2006,April,,358,358,2,,,2,,,,,,,,
Kendrapara,Pattamundai,2006,May,,313,313,1,,,1,,,,,,,,
Kendrapara,Pattamundai,2006,June,,425,425,2,,,2,,,,,,,,
Kendrapara,Pattamundai,2006,July,,845,845,3,,,3,,,,,,,,
Kendrapara,Pattamundai,2006,August,,381,381,2,1,,2,,,,,,,,
Kendrapara,Pattamundai,2006,September,,330,330,2,,,2,,,,,,,,
Kendrapara,Pattamundai,2006,October,,581,581,2,1,,2,,,,,,,,
Kendrapara,Pattamundai,2006,November,,446,446,3,1,,3,,,,,,,,
Kendrapara,Pattamundai,2006,December,,525,525,2,2,,2,,,,,,,,
Kendrapara,Patkura,2006,January,,135,135,1,,,1,,,,,,,,
Kendrapara,Patkura,2006,February,,142,142,3,,,3,,,,,,,,
Kendrapara,Patkura,2006,March,,128,128,1,,,1,,,,,,,,
Kendrapara,Patkura,2006,April,,288,288,1,,,1,,,,,,,,
Kendrapara,Patkura,2006,May,,289,289,1,,,1,,,,,,,,
Kendrapara,Patkura,2006,June,,611,611,4,1,,4,,,,,,,,
Kendrapara,Patkura,2006,July,,756,756,4,,,4,,,,,,,,
Kendrapara,Patkura,2006,August,,665,665,6,,,6,,,,,,,,
Kendrapara,Patkura,2006,September,,940,940,,,,,,,,,,,,
Kendrapara,Patkura,2006,October,,801,801,3,1,,3,,,,,,,,
Kendrapara,Patkura,2006,November,,1120,1120,4,2,,4,,,,,,,,
Kendrapara,Patkura,2006,December,,586,586,2,,,2,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,January,,44,44,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,February,,44,44,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,March,,2,2,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,April,,,,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,May,,19,19,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,June,,18,18,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,July,,46,46,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,August,,68,68,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,September,,27,27,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,October,,51,51,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,November,,61,61,,,,,,,,,,,,
Kendrapara,Kendrapara Municipality,2006,December,,51,51,,,,,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,January,,185,185,7,6,,6,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,February,,330,330,4,3,,4,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,March,,220,220,19,17,,19,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,April,,224,224,21,15,,21,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,May,,205,205,10,5,,10,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,June,,318,318,24,10,,24,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,July,,409,409,25,14,,25,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,August,,283,283,10,3,,10,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,September,,394,394,22,14,,22,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,October,,403,403,21,14,,21,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,November,,254,254,4,3,,4,,,,,,,,
Kendrapara,"H.Q.Hospital,Kendrapara",2006,December,,214,214,16,9,,16,,,,,,,,
Khurda,Gambharimunda,2006,January,,251,251,15,9,,15,,,,,,,,
Khurda,Gambharimunda,2006,February,,384,384,42,29,,42,,,,,,,,
Khurda,Gambharimunda,2006,March,,487,487,82,57,,82,,,,,,,,
Khurda,Gambharimunda,2006,April,,620,620,124,106,,124,,,,,,,,
Khurda,Gambharimunda,2006,May,,595,595,107,100,,107,,,,,,,,
Khurda,Gambharimunda,2006,June,,1665,1665,184,169,,184,,,,,,,,
Khurda,Gambharimunda,2006,July,,1097,1097,119,115,,119,,,,,,,,
Khurda,Gambharimunda,2006,August,,801,801,59,53,,59,,,,,,,,
Khurda,Gambharimunda,2006,September,,671,671,63,53,,63,,,,,,,,
Khurda,Gambharimunda,2006,October,,772,772,48,43,,48,,,,,,,,
Khurda,Gambharimunda,2006,November,,702,702,44,35,,44,,,,,,,,
Khurda,Gambharimunda,2006,December,,548,548,34,23,,34,,,,,,,,
Khurda,Balugaon,2006,January,,525,525,7,1,,7,,,,,,,,
Khurda,Balugaon,2006,February,,707,707,13,1,,13,,,,,,,,
Khurda,Balugaon,2006,March,,546,546,15,1,,15,,,,,,,,
Khurda,Balugaon,2006,April,,526,526,14,,,14,,,,,,,,
Khurda,Balugaon,2006,May,,555,555,9,1,,9,,,,,,,,
Khurda,Balugaon,2006,June,,1098,1098,12,1,,12,,,,,,,,
Khurda,Balugaon,2006,July,,1070,1070,16,12,,16,,,,,,,,
Khurda,Balugaon,2006,August,,1057,1057,20,2,,20,,,,,,,,
Khurda,Balugaon,2006,September,,848,848,16,,,16,,,,,,,,
Khurda,Balugaon,2006,October,,975,975,9,,,9,,,,,,,,
Khurda,Balugaon,2006,November,,963,963,9,,,9,,,,,,,,
Khurda,Balugaon,2006,December,,1118,1118,10,,,10,,,,,,,,
Khurda,Tangi,2006,January,,270,270,10,3,,10,,,,,,,,
Khurda,Tangi,2006,February,,270,270,15,4,,15,,,,,,,,
Khurda,Tangi,2006,March,,330,330,17,,,17,,,,,,,,
Khurda,Tangi,2006,April,,277,277,20,,,20,,,,,,,,
Khurda,Tangi,2006,July,,352,352,21,,,21,,,,,,,,
Khurda,Tangi,2006,August,,305,305,14,,,14,,,,,,,,
Khurda,Tangi,2006,September,,285,285,19,,,19,,,,,,,,
Khurda,Tangi,2006,October,,385,385,30,,,30,,,,,,,,
Khurda,Tangi,2006,November,,369,369,30,,,30,,,,,,,,
Khurda,Tangi,2006,December,,359,359,24,1,,24,,,,,,,,
Khurda,Bankoi,2006,January,,184,184,3,2,,3,,,,,,,,
Khurda,Bankoi,2006,February,,451,451,8,5,,8,,,,,,,,
Khurda,Bankoi,2006,March,,272,272,7,5,,7,,,,,,,,
Khurda,Bankoi,2006,April,,121,121,2,,,2,,,,,,,,
Khurda,Bankoi,2006,May,,158,158,6,3,,6,,,,,,,,
Khurda,Bankoi,2006,June,,423,423,11,4,,11,,,,,,,,
Khurda,Bankoi,2006,July,,391,391,10,6,,10,,,,,,,,
Khurda,Bankoi,2006,August,,406,406,15,10,,15,,,,,,,,
Khurda,Bankoi,2006,September,,591,591,9,3,,9,,,,,,,,
Khurda,Bankoi,2006,October,,353,353,8,4,,8,,,,,,,,
Khurda,Bankoi,2006,November,,374,374,11,3,,11,,,,,,,,
Khurda,Bankoi,2006,December,,267,267,8,7,,8,,,,,,,,
Khurda,Botlama,2006,January,,663,663,12,3,,12,,,,,,,,
Khurda,Botlama,2006,February,,828,828,13,3,,13,,,,,,,,
Khurda,Botlama,2006,March,,955,955,20,3,,20,,,,,,,,
Khurda,Botlama,2006,April,,1020,1020,6,2,,6,,,,,,,,
Khurda,Botlama,2006,May,,933,933,16,4,,16,,,,,,,,
Khurda,Botlama,2006,June,,1337,1337,22,7,,22,,,,,,,,
Khurda,Botlama,2006,July,,811,811,28,16,,18,,,,,,,,
Khurda,Botlama,2006,August,,616,616,18,18,,18,,,,,,,,
Khurda,Botlama,2006,September,,607,607,17,16,,17,,,,,,,,
Khurda,Botlama,2006,October,,816,816,36,34,,36,,,,,,,,
Khurda,Botlama,2006,November,,712,712,13,12,,13,,,,,,,,
Khurda,Botlama,2006,December,,612,612,5,5,,5,,,,,,,,
Khurda,Haldia,2006,January,,652,652,3,1,,3,,,,,,,,
Khurda,Haldia,2006,February,,668,668,11,7,,11,,,,,,,,
Khurda,Haldia,2006,March,,720,720,10,7,,10,,,,,,,,
Khurda,Haldia,2006,April,,776,776,9,7,,9,,,,,,,,
Khurda,Haldia,2006,May,,682,682,12,12,,12,,,,,,,,
Khurda,Haldia,2006,June,,1353,1353,20,17,,20,,,,,,,,
Khurda,Haldia,2006,July,,1634,1634,16,11,,16,,,,,,,,
Khurda,Haldia,2006,August,,1138,1138,14,10,,14,,,,,,,,
Khurda,Haldia,2006,September,,1089,1089,13,10,,13,,,,,,,,
Khurda,Haldia,2006,October,,1553,1553,17,15,,17,,,,,,,,
Khurda,Haldia,2006,November,,1505,1505,16,15,,16,,,,,,,,
Khurda,Haldia,2006,December,,1403,1403,22,18,,22,,,,,,,,
Khurda,Jatni,2006,January,,422,422,4,1,,4,,,,,,,,
Khurda,Jatni,2006,February,,378,378,4,1,,4,,,,,,,,
Khurda,Jatni,2006,March,,393,393,1,,,1,,,,,,,,
Khurda,Jatni,2006,April,,339,339,2,1,,2,,,,,,,,
Khurda,Jatni,2006,May,,259,259,6,6,,6,,,,,,,,
Khurda,Jatni,2006,June,,733,733,5,3,,5,,,,,,,,
Khurda,Jatni,2006,July,,709,709,8,1,,8,,,,,,,,
Khurda,Jatni,2006,August,,590,590,2,1,,2,,,,,,,,
Khurda,Jatni,2006,September,,687,687,2,1,,2,,,,,,,,
Khurda,Jatni,2006,October,,723,723,5,3,,5,,,,,,,,
Khurda,Jatni,2006,November,,659,659,6,4,,6,,,,,,,,
Khurda,Jatni,2006,December,,521,521,4,,,4,,,,,,,,
Khurda,Mendhasal,2006,January,,371,371,22,18,,22,,,,,,,,
Khurda,Mendhasal,2006,February,,376,376,38,27,,38,,,,,,,,
Khurda,Mendhasal,2006,March,,380,380,7,7,,7,,,,,,,,
Khurda,Mendhasal,2006,April,,300,300,3,3,,3,,,,,,,,
Khurda,Mendhasal,2006,May,,348,348,4,4,,4,,,,,,,,
Khurda,Mendhasal,2006,June,,660,660,7,7,,7,,,,,,,,
Khurda,Mendhasal,2006,July,,455,455,4,4,,4,,,,,,,,
Khurda,Mendhasal,2006,August,,327,327,7,7,,7,,,,,,,,
Khurda,Mendhasal,2006,September,,231,231,4,4,,4,,,,,,,,
Khurda,Mendhasal,2006,October,,241,241,3,3,,3,,,,,,,,
Khurda,Mendhasal,2006,November,,418,418,3,2,,3,,,,,,,,
Khurda,Mendhasal,2006,December,,259,259,7,7,,7,,,,,,,,
Khurda,Balipatna,2006,January,,775,775,3,,,3,,,,,,,,
Khurda,Balipatna,2006,February,,837,837,9,,,9,,,,,,,,
Khurda,Balipatna,2006,March,,1090,1090,11,,,11,,,,,,,,
Khurda,Balipatna,2006,April,,1027,1027,6,,,6,,,,,,,,
Khurda,Balipatna,2006,May,,1065,1065,6,,,6,,,,,,,,
