dist,phc,yr,mnth,totfever,bsc,bse,totsp,sppf,sppv,totrt,death,totact,totinj,outbreak,totrefer,totrdt,rdtpos_pf,rdtpos_pv
Puri,Puri Municipality,2005,February,,132,132,3,1,,3,,,,,,,,
Puri,Puri Municipality,2005,March,,185,185,8,3,,8,,,,,,,,
Puri,Puri Municipality,2005,April,,152,152,3,1,,3,,,,,,,,
Puri,Puri Municipality,2005,May,,154,154,5,2,,5,,,,,,,,
Puri,Puri Municipality,2005,June,,154,154,3,2,,3,,,,,,,,
Puri,Puri Municipality,2005,July,,27,27,,,,,,,,,,,,
Puri,Puri Municipality,2005,August,,56,56,1,1,,1,,,,,,,,
Puri,Puri Municipality,2005,September,,679,679,4,1,,4,,,,,,,,
Puri,Puri Municipality,2005,October,,216,216,,,,,,,,,,,,
Puri,Puri Municipality,2005,November,,231,231,1,,,1,,,,,,,,
Puri,Puri Municipality,2005,December,,162,162,3,,,3,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,January,,109,109,3,2,,3,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,February,,105,105,4,,,4,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,March,,80,80,2,1,,2,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,April,,78,78,1,,,1,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,May,,83,83,4,3,,4,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,June,,76,76,2,2,,2,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,July,,174,174,7,1,,7,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,August,,364,364,1,,,1,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,September,,122,122,2,,,2,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,October,,145,145,2,2,,2,,,,,,,,
Puri,H.Q.Malaria Clinic,2005,November,,104,104,3,,,3,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,January,,114,114,,,,,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,February,,116,116,1,,,1,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,March,,110,110,,,,,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,April,,58,58,,,,,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,May,,49,49,1,1,,1,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,June,,53,53,2,2,,2,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,July,,201,201,3,1,,3,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,August,,391,391,12,9,,12,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,September,,61,61,,,,,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,October,,80,80,2,,,2,,,,,,,,
Puri,H.Q.Pathology Clinic,2005,November,,85,85,,,,,,,,,,,,
Rayagada,Gudari,2005,January,,1373,1373,232,204,,232,1,,,,,,,
Rayagada,Gudari,2005,February,,1573,1573,227,206,,225,,,,,,,,
Rayagada,Gudari,2005,March,,1774,1774,262,243,,262,,,,,,,,
Rayagada,Gudari,2005,April,,1988,1988,276,257,,276,2,,,,,,,
Rayagada,Gudari,2005,May,,2054,2054,283,268,,283,,,,,,,,
Rayagada,Gudari,2005,June,,2045,2045,251,233,,251,,,,,,,,
Rayagada,Gudari,2005,July,,2472,2472,296,293,,296,,,,,,,,
Rayagada,Gudari,2005,August,,3841,3841,418,375,,418,,,,,,,,
Rayagada,Gudari,2005,September,,2046,2046,176,165,,176,,,,,,,,
Rayagada,Gudari,2005,October,,1731,1731,202,194,,202,,,,,,,,
Rayagada,Gudari,2005,November,,2330,2330,257,242,,257,,,,,,,,
Rayagada,Gudari,2005,December,,1435,1435,89,84,,89,,,,,,,,
Rayagada,Chandrapur,2005,January,,677,677,90,90,,90,,,,,,,,
Rayagada,Chandrapur,2005,February,,891,891,88,88,,84,,,,,,,,
Rayagada,Chandrapur,2005,March,,795,795,91,91,,91,,,,,,,,
Rayagada,Chandrapur,2005,April,,803,803,103,103,,103,,,,,,,,
Rayagada,Chandrapur,2005,May,,659,659,73,73,,73,,,,,,,,
Rayagada,Chandrapur,2005,June,,561,561,67,67,,67,,,,,,,,
Rayagada,Chandrapur,2005,July,,1136,1136,200,200,,200,,,,,,,,
Rayagada,Chandrapur,2005,August,,1249,1249,124,124,,124,,,,,,,,
Rayagada,Chandrapur,2005,September,,1013,1013,88,88,,88,,,,,,,,
Rayagada,Chandrapur,2005,October,,900,900,86,86,,86,,,,,,,,
Rayagada,Chandrapur,2005,November,,1539,1539,144,144,,144,,,,,,,,
Rayagada,Chandrapur,2005,December,,1024,1024,117,117,,117,,,,,,,,
Rayagada,Padampur,2005,January,,1302,1302,103,95,,103,,,,,,,,
Rayagada,Padampur,2005,February,,1734,1734,150,150,,150,,,,,,,,
Rayagada,Padampur,2005,March,,1435,1435,140,135,,140,,,,,,,,
Rayagada,Padampur,2005,April,,1771,1771,189,181,,189,,,,,,,,
Rayagada,Padampur,2005,May,,1475,1475,154,147,,154,,,,,,,,
Rayagada,Padampur,2005,June,,1492,1492,143,132,,143,,,,,,,,
Rayagada,Padampur,2005,July,,2280,2280,241,222,,241,,,,,,,,
Rayagada,Padampur,2005,August,,3763,3763,397,386,,397,,,,,,,,
Rayagada,Padampur,2005,September,,3093,3093,251,245,,251,,,,,,,,
Rayagada,Padampur,2005,October,,1761,1761,172,170,,172,,,,,,,,
Rayagada,Padampur,2005,November,,1803,1803,205,196,,196,,,,,,,,
Rayagada,Padampur,2005,December,,1519,1519,202,191,,202,,,,,,,,
Rayagada,Ramnaguda,2005,January,,588,588,45,45,,45,,,,,,,,
Rayagada,Ramnaguda,2005,February,,596,596,36,36,,36,,,,,,,,
Rayagada,Ramnaguda,2005,March,,816,816,46,45,,46,,,,,,,,
Rayagada,Ramnaguda,2005,April,,808,808,96,95,,96,,,,,,,,
Rayagada,Ramnaguda,2005,May,,789,789,38,38,,38,,,,,,,,
Rayagada,Ramnaguda,2005,June,,517,517,27,27,,27,,,,,,,,
Rayagada,Ramnaguda,2005,July,,625,625,50,50,,50,,,,,,,,
Rayagada,Ramnaguda,2005,August,,1556,1556,153,153,,153,,,,,,,,
Rayagada,Ramnaguda,2005,September,,974,974,88,88,,88,,,,,,,,
Rayagada,Ramnaguda,2005,October,,516,516,37,36,,37,,,,,,,,
Rayagada,Ramnaguda,2005,November,,532,532,34,34,,34,,,,,,,,
Rayagada,Ramnaguda,2005,December,,472,472,42,42,,42,,,,,,,,
Rayagada,Jemadeipentha,2005,January,,1301,1301,155,155,,155,,,,,,,,
Rayagada,Jemadeipentha,2005,February,,1938,1938,211,208,,211,,,,,,,,
Rayagada,Jemadeipentha,2005,March,,1654,1654,174,174,,174,,,,,,,,
Rayagada,Jemadeipentha,2005,April,,1073,1073,127,127,,127,,,,,,,,
Rayagada,Jemadeipentha,2005,May,,1771,1771,194,194,,194,,,,,,,,
Rayagada,Jemadeipentha,2005,June,,1255,1255,149,149,,149,,,,,,,,
Rayagada,Jemadeipentha,2005,July,,1700,1700,154,154,,154,,,,,,,,
Rayagada,Jemadeipentha,2005,August,,1563,1563,181,181,,181,,,,,,,,
Rayagada,Jemadeipentha,2005,September,,2051,2051,248,248,,248,,,,,,,,
Rayagada,Jemadeipentha,2005,October,,1465,1465,160,160,,160,,,,,,,,
Rayagada,Jemadeipentha,2005,November,,1479,1479,173,173,,173,3,,,,,,,
Rayagada,Jemadeipentha,2005,December,,910,910,114,114,,114,,,,,,,,
Rayagada,Bisamcuttack,2005,January,,1344,1344,107,103,,107,,,,,,,,
Rayagada,Bisamcuttack,2005,February,,2148,2148,187,180,,187,,,,,,,,
Rayagada,Bisamcuttack,2005,March,,2205,2205,241,228,,241,,,,,,,,
Rayagada,Bisamcuttack,2005,April,,2894,2894,306,288,,306,,,,,,,,
Rayagada,Bisamcuttack,2005,May,,2678,2678,384,369,,384,,,,,,,,
Rayagada,Bisamcuttack,2005,June,,2933,2933,319,308,,319,,,,,,,,
Rayagada,Bisamcuttack,2005,July,,2755,2755,373,362,,373,,,,,,,,
Rayagada,Bisamcuttack,2005,August,,4757,4757,575,568,,575,,,,,,,,
Rayagada,Bisamcuttack,2005,September,,4243,4243,525,506,,525,,,,,,,,
Rayagada,Bisamcuttack,2005,October,,3178,3178,406,395,,406,,,,,,,,
Rayagada,Bisamcuttack,2005,November,,2762,2762,306,294,,306,,,,,,,,
Rayagada,Bisamcuttack,2005,December,,2835,2835,297,292,,297,,,,,,,,
Rayagada,Muniguda,2005,January,,1583,1583,195,189,,195,,,,,,,,
Rayagada,Muniguda,2005,February,,1499,1499,259,257,,259,,,,,,,,
Rayagada,Muniguda,2005,March,,1600,1600,237,227,,237,,,,,,,,
Rayagada,Muniguda,2005,April,,1614,1614,219,210,,219,,,,,,,,
Rayagada,Muniguda,2005,May,,1594,1594,247,223,,247,,,,,,,,
Rayagada,Muniguda,2005,June,,1748,1748,272,247,,272,,,,,,,,
Rayagada,Muniguda,2005,July,,2371,2371,401,364,,401,,,,,,,,
Rayagada,Muniguda,2005,August,,3047,3047,450,411,,450,,,,,,,,
Rayagada,Muniguda,2005,September,,2497,2497,332,305,,332,,,,,,,,
Rayagada,Muniguda,2005,October,,1925,1925,317,270,,317,,,,,,,,
Rayagada,Muniguda,2005,November,,2257,2257,352,292,,352,,,,,,,,
Rayagada,Muniguda,2005,December,,1851,1851,238,207,,238,,,,,,,,
Rayagada,Jagannathpur,2005,January,,1676,1676,179,170,,179,,,,,,,,
Rayagada,Jagannathpur,2005,February,,1922,1922,233,229,,233,,,,,,,,
Rayagada,Jagannathpur,2005,March,,2361,2361,278,274,,278,,,,,,,,
Rayagada,Jagannathpur,2005,April,,1957,1957,250,248,,250,1,,,,,,,
Rayagada,Jagannathpur,2005,May,,2132,2132,187,182,,187,,,,,,,,
Rayagada,Jagannathpur,2005,June,,1647,1647,204,195,,204,,,,,,,,
Rayagada,Jagannathpur,2005,July,,2105,2105,237,203,,237,,,,,,,,
Rayagada,Jagannathpur,2005,August,,3999,3999,398,395,,398,,,,,,,,
Rayagada,Jagannathpur,2005,September,,2962,2962,281,272,,281,,,,,,,,
Rayagada,Jagannathpur,2005,October,,2027,2027,187,185,,187,,,,,,,,
Rayagada,Jagannathpur,2005,November,,1852,1852,198,198,,198,,,,,,,,
Rayagada,Jagannathpur,2005,December,,1358,1358,146,135,,146,,,,,,,,
Rayagada,Kolnara,2005,January,,551,551,43,42,,43,,,,,,,,
Rayagada,Kolnara,2005,February,,732,732,104,98,,104,,,,,,,,
Rayagada,Kolnara,2005,March,,866,866,150,137,,148,,,,,,,,
Rayagada,Kolnara,2005,April,,804,804,141,133,,141,1,,,,,,,
Rayagada,Kolnara,2005,May,,778,778,66,62,,62,,,,,,,,
Rayagada,Kolnara,2005,June,,635,635,61,60,,60,,,,,,,,
Rayagada,Kolnara,2005,July,,895,895,171,171,,171,,,,,,,,
Rayagada,Kolnara,2005,August,,2102,2102,293,272,,293,,,,,,,,
Rayagada,Kolnara,2005,September,,1924,1924,256,247,,256,,,,,,,,
Rayagada,Kolnara,2005,October,,1020,1020,129,124,,129,,,,,,,,
Rayagada,Kolnara,2005,November,,924,924,126,123,,126,,,,,,,,
Rayagada,Kolnara,2005,December,,668,668,73,73,,73,,,,,,,,
Rayagada,K.Singpur,2005,January,,631,631,102,102,,102,,,,,,,,
Rayagada,K.Singpur,2005,February,,684,684,111,110,,111,,,,,,,,
Rayagada,K.Singpur,2005,March,,923,923,142,142,,142,,,,,,,,
Rayagada,K.Singpur,2005,April,,904,904,134,134,,134,,,,,,,,
Rayagada,K.Singpur,2005,May,,965,965,189,189,,189,,,,,,,,
Rayagada,K.Singpur,2005,June,,1135,1135,174,173,,174,,,,,,,,
Rayagada,K.Singpur,2005,July,,986,986,172,171,,172,,,,,,,,
Rayagada,K.Singpur,2005,August,,1233,1233,226,226,,226,,,,,,,,
Rayagada,K.Singpur,2005,September,,2067,2067,272,272,,272,,,,,,,,
Rayagada,K.Singpur,2005,October,,1037,1037,187,187,,187,,,,,,,,
Rayagada,K.Singpur,2005,November,,1106,1106,198,198,,198,,,,,,,,
Rayagada,K.Singpur,2005,December,,192,192,119,118,,119,,,,,,,,
Rayagada,Kasipur,2005,January,,900,900,197,190,,197,,,,,,,,
Rayagada,Kasipur,2005,February,,700,700,148,144,,148,,,,,,,,
Rayagada,Kasipur,2005,March,,1083,1083,217,213,,217,,,,,,,,
Rayagada,Kasipur,2005,April,,1064,1064,238,234,,238,,,,,,,,
Rayagada,Kasipur,2005,May,,1288,1288,263,257,,263,,,,,,,,
Rayagada,Kasipur,2005,June,,1436,1436,273,271,,273,,,,,,,,
Rayagada,Kasipur,2005,July,,1941,1941,391,388,,391,,,,,,,,
Rayagada,Kasipur,2005,August,,2150,2150,475,471,,475,,,,,,,,
Rayagada,Kasipur,2005,September,,1966,1966,424,420,,424,,,,,,,,
Rayagada,Kasipur,2005,October,,1199,1199,243,238,,243,,,,,,,,
Rayagada,Kasipur,2005,November,,1430,1430,289,285,,289,,,,,,,,
Rayagada,Kasipur,2005,December,,1186,1186,208,206,,208,,,,,,,,
Rayagada,SDH Gunupur,2005,January,,604,604,93,92,,93,1,,,,,,,
Rayagada,SDH Gunupur,2005,February,,747,747,156,154,,156,,,,,,,,
Rayagada,SDH Gunupur,2005,March,,782,782,133,130,,133,,,,,,,,
Rayagada,SDH Gunupur,2005,April,,880,880,168,165,,168,,,,,,,,
Rayagada,SDH Gunupur,2005,May,,932,932,184,181,,184,,,,,,,,
Rayagada,SDH Gunupur,2005,June,,706,706,134,130,,134,,,,,,,,
Rayagada,SDH Gunupur,2005,July,,1058,1058,214,210,,214,,,,,,,,
Rayagada,SDH Gunupur,2005,August,,1463,1463,386,382,,386,,,,,,,,
Rayagada,SDH Gunupur,2005,September,,845,845,173,171,,173,,,,,,,,
Rayagada,SDH Gunupur,2005,October,,535,535,93,93,,93,,,,,,,,
Rayagada,SDH Gunupur,2005,November,,588,588,113,113,,113,,,,,,,,
Rayagada,SDH Gunupur,2005,December,,442,442,71,70,,71,,,,,,,,
Rayagada,SDH Rayagada,2005,January,,594,594,107,101,,107,,,,,,,,
Rayagada,SDH Rayagada,2005,February,,535,535,115,114,,115,,,,,,,,
Rayagada,SDH Rayagada,2005,March,,730,730,184,178,,184,,,,,,,,
Rayagada,SDH Rayagada,2005,April,,696,696,133,122,,133,1,,,,,,,
Rayagada,SDH Rayagada,2005,May,,636,636,124,118,,124,,,,,,,,
Rayagada,SDH Rayagada,2005,June,,597,597,114,111,,114,,,,,,,,
Rayagada,SDH Rayagada,2005,July,,948,948,172,172,,172,,,,,,,,
Rayagada,SDH Rayagada,2005,August,,964,964,132,127,,132,,,,,,,,
Rayagada,SDH Rayagada,2005,September,,1042,1042,131,125,,131,,,,,,,,
Rayagada,SDH Rayagada,2005,October,,847,847,111,107,,111,,,,,,,,
Rayagada,SDH Rayagada,2005,November,,671,671,84,78,,84,,,,,,,,
Rayagada,SDH Rayagada,2005,December,,533,533,63,54,,63,,,,,,,,
Sambalpur,Urban Sambalpur,2005,January,,1267,1267,134,119,,134,,,,,,,,
Sambalpur,Urban Sambalpur,2005,February,,1488,1488,136,124,,125,,,,,,,,
Sambalpur,Urban Sambalpur,2005,March,,1494,1494,93,73,,89,,,,,,,,
Sambalpur,Urban Sambalpur,2005,April,,1467,1467,115,105,,115,,,,,,,,
Sambalpur,Urban Sambalpur,2005,May,,1334,1334,160,124,,157,1,,,,,,,
Sambalpur,Urban Sambalpur,2005,June,,1019,1019,47,38,,44,,,,,,,,
Sambalpur,Urban Sambalpur,2005,July,,1676,1676,124,109,,118,,,,,,,,
Sambalpur,Urban Sambalpur,2005,August,,4261,4261,362,314,,331,,,,,,,,
Sambalpur,Urban Sambalpur,2005,September,,2998,2998,214,173,,214,,,,,,,,
Sambalpur,Urban Sambalpur,2005,October,,1975,1975,156,139,,156,,,,,,,,
Sambalpur,Urban Sambalpur,2005,November,,2140,2140,297,274,,289,,,,,,,,
Sambalpur,Urban Sambalpur,2005,December,,1164,1164,126,108,,124,,,,,,,,
Sambalpur,Jujomara,2005,January,,860,860,215,181,,215,,,,,,,,
Sambalpur,Jujomara,2005,February,,838,838,166,149,,150,,,,,,,,
Sambalpur,Jujomara,2005,March,,1034,1034,222,205,,219,,,,,,,,
Sambalpur,Jujomara,2005,April,,1157,1157,231,200,,222,,,,,,,,
Sambalpur,Jujomara,2005,May,,915,915,174,145,,174,,,,,,,,
Sambalpur,Jujomara,2005,June,,865,865,110,102,,110,,,,,,,,
Sambalpur,Jujomara,2005,July,,1062,1062,132,116,,132,,,,,,,,
Sambalpur,Jujomara,2005,August,,2467,2467,409,360,,409,,,,,,,,
Sambalpur,Jujomara,2005,September,,3093,3093,359,262,,359,,,,,,,,
Sambalpur,Jujomara,2005,October,,2041,2041,219,199,,219,,,,,,,,
Sambalpur,Jujomara,2005,November,,2343,2343,345,310,,345,,,,,,,,
Sambalpur,Jujomara,2005,December,,1881,1881,261,236,,261,,,,,,,,
Sambalpur,Themera,2005,January,,386,386,81,59,,81,1,,,,,,,
Sambalpur,Themera,2005,February,,645,645,89,72,,89,,,,,,,,
Sambalpur,Themera,2005,March,,762,762,81,74,,81,,,,,,,,
Sambalpur,Themera,2005,April,,544,544,69,60,,69,,,,,,,,
Sambalpur,Themera,2005,May,,718,718,70,59,,70,,,,,,,,
Sambalpur,Themera,2005,June,,425,425,62,41,,62,,,,,,,,
Sambalpur,Themera,2005,July,,422,422,49,39,,49,,,,,,,,
Sambalpur,Themera,2005,August,,818,818,115,99,,115,1,,,,,,,
Sambalpur,Themera,2005,September,,692,692,71,56,,71,,,,,,,,
Sambalpur,Themera,2005,October,,1161,1161,133,122,,133,1,,,,,,,
Sambalpur,Themera,2005,November,,859,859,92,85,,92,,,,,,,,
Sambalpur,Themera,2005,December,,899,899,101,0.95,,101,,,,,,,,
Sambalpur,Laida,2005,January,,894,894,99,89,,99,,,,,,,,
Sambalpur,Laida,2005,February,,778,778,45,43,,37,,,,,,,,
Sambalpur,Laida,2005,March,,1091,1091,16,15,,13,,,,,,,,
Sambalpur,Laida,2005,April,,660,660,12,10,,12,,,,,,,,
Sambalpur,Laida,2005,May,,1066,1066,29,29,,29,,,,,,,,
Sambalpur,Laida,2005,June,,584,584,16,12,,12,,,,,,,,
Sambalpur,Laida,2005,July,,1080,1080,20,18,,14,,,,,,,,
Sambalpur,Laida,2005,August,,2041,2041,182,164,,159,,,,,,,,
Sambalpur,Laida,2005,September,,2530,2530,67,65,,55,,,,,,,,
Sambalpur,Laida,2005,October,,1967,1967,85,81,,74,,,,,,,,
Sambalpur,Laida,2005,November,,1902,1902,352,332,,328,,,,,,,,
Sambalpur,Laida,2005,December,,1382,1382,275,268,,274,,,,,,,,
Sambalpur,Debeipalli,2005,January,,377,377,10,8,,10,,,,,,,,
Sambalpur,Debeipalli,2005,February,,507,507,42,32,,42,,,,,,,,
Sambalpur,Debeipalli,2005,March,,610,610,61,50,,61,,,,,,,,
Sambalpur,Debeipalli,2005,April,,449,449,10,10,,10,,,,,,,,
Sambalpur,Debeipalli,2005,May,,443,443,19,19,,19,,,,,,,,
Sambalpur,Debeipalli,2005,June,,465,465,18,17,,18,,,,,,,,
Sambalpur,Debeipalli,2005,July,,569,569,53,43,,53,1,,,,,,,
Sambalpur,Debeipalli,2005,August,,855,855,87,36,,87,1,,,,,,,
Sambalpur,Debeipalli,2005,September,,1203,1203,131,71,,131,,,,,,,,
Sambalpur,Debeipalli,2005,October,,830,830,48,40,,48,1,,,,,,,
Sambalpur,Debeipalli,2005,November,,740,740,45,35,,45,,,,,,,,
Sambalpur,Debeipalli,2005,December,,449,449,31,26,,31,,,,,,,,
Sambalpur,Kutara,2005,January,,958,958,119,117,,119,,,,,,,,
Sambalpur,Kutara,2005,February,,1042,1042,99,99,,99,,,,,,,,
Sambalpur,Kutara,2005,March,,746,746,60,58,,60,,,,,,,,
Sambalpur,Kutara,2005,April,,1332,1332,88,85,,88,,,,,,,,
Sambalpur,Kutara,2005,May,,1031,1031,73,70,,73,,,,,,,,
Sambalpur,Kutara,2005,June,,939,939,68,65,,68,,,,,,,,
Sambalpur,Kutara,2005,July,,1505,1505,126,123,,126,,,,,,,,
Sambalpur,Kutara,2005,August,,1868,1868,175,171,,175,,,,,,,,
Sambalpur,Kutara,2005,September,,2574,2574,304,297,,304,,,,,,,,
Sambalpur,Kutara,2005,October,,2140,2140,154,147,,154,,,,,,,,
Sambalpur,Kutara,2005,November,,1816,1816,158,156,,158,,,,,,,,
Sambalpur,Kutara,2005,December,,957,957,60,58,,60,,,,,,,,
Sambalpur,Fasimal,2005,January,,972,972,20,16,,20,,,,,,,,
Sambalpur,Fasimal,2005,February,,813,813,21,18,,21,,,,,,,,
Sambalpur,Fasimal,2005,March,,1129,1129,42,38,,42,,,,,,,,
Sambalpur,Fasimal,2005,April,,948,948,30,28,,30,,,,,,,,
Sambalpur,Fasimal,2005,May,,614,614,20,19,,20,,,,,,,,
Sambalpur,Fasimal,2005,June,,620,620,18,16,,18,,,,,,,,
Sambalpur,Fasimal,2005,July,,805,805,329,326,,329,,,,,,,,
Sambalpur,Fasimal,2005,August,,1253,1253,51,47,,51,,,,,,,,
Sambalpur,Fasimal,2005,September,,1394,1394,59,54,,59,,,,,,,,
Sambalpur,Fasimal,2005,October,,1253,1253,67,62,,67,,,,,,,,
Sambalpur,Fasimal,2005,November,,1499,1499,212,204,,212,,,,,,,,
Sambalpur,Fasimal,2005,December,,1567,1567,198,189,,198,,,,,,,,
Sambalpur,Garposh,2005,January,,1967,1967,181,180,,181,,,,,,,,
Sambalpur,Garposh,2005,February,,1258,1258,124,114,,124,,,,,,,,
Sambalpur,Garposh,2005,March,,1517,1517,137,132,,137,,,,,,,,
Sambalpur,Garposh,2005,April,,1368,1368,134,130,,134,,,,,,,,
Sambalpur,Garposh,2005,May,,1119,1119,54,46,,54,,,,,,,,
Sambalpur,Garposh,2005,June,,1103,1103,63,63,,63,,,,,,,,
Sambalpur,Garposh,2005,July,,1591,1591,148,146,,148,,,,,,,,
Sambalpur,Garposh,2005,August,,1905,1905,215,212,,215,,,,,,,,
Sambalpur,Garposh,2005,September,,2502,2502,282,282,,282,,,,,,,,
Sambalpur,Garposh,2005,October,,2017,2017,228,228,,228,,,,,,,,
Sambalpur,Garposh,2005,November,,2014,2014,245,245,,245,3,,,,,,,
Sambalpur,Garposh,2005,December,,2281,2281,170,170,,170,,,,,,,,
Sambalpur,Charmal,2005,January,,2134,2134,718,570,,718,,,,,,,,
Sambalpur,Charmal,2005,February,,1529,1529,495,416,,466,,,,,,,,
Sambalpur,Charmal,2005,March,,1788,1788,640,534,,640,,,,,,,,
Sambalpur,Charmal,2005,April,,1741,1741,615,558,,584,,,,,,,,
Sambalpur,Charmal,2005,May,,1639,1639,620,551,,620,,,,,,,,
Sambalpur,Charmal,2005,June,,1100,1100,346,282,,307,,,,,,,,
Sambalpur,Charmal,2005,July,,2540,2540,690,510,,625,1,,,,,,,
Sambalpur,Charmal,2005,August,,2017,2017,744,670,,725,,,,,,,,
Sambalpur,Charmal,2005,September,,3166,3166,1021,911,,983,,,,,,,,
Sambalpur,Charmal,2005,October,,2565,2565,904,801,,833,,,,,,,,
Sambalpur,Charmal,2005,November,,2927,2927,1244,1172,,1172,,,,,,,,
Sambalpur,Charmal,2005,December,,1918,1918,887,841,,850,,,,,,,,
Sambalpur,Naktideul,2005,January,,910,910,51,47,,51,,,,,,,,
Sambalpur,Naktideul,2005,February,,1390,1390,59,59,,59,,,,,,,,
Sambalpur,Naktideul,2005,March,,1274,1274,48,48,,48,1,,,,,,,
Sambalpur,Naktideul,2005,April,,1306,1306,86,85,,86,,,,,,,,
Sambalpur,Naktideul,2005,May,,1647,1647,100,100,,100,,,,,,,,
Sambalpur,Naktideul,2005,June,,1557,1557,94,94,,94,,,,,,,,
Sambalpur,Naktideul,2005,July,,1213,1213,115,115,,115,,,,,,,,
Sambalpur,Naktideul,2005,August,,1657,1657,197,194,,197,,,,,,,,
Sambalpur,Naktideul,2005,September,,1869,1869,204,199,,204,,,,,,,,
Sambalpur,Naktideul,2005,October,,1923,1923,148,138,,148,,,,,,,,
Sambalpur,Naktideul,2005,November,,1875,1875,136,136,,136,,,,,,,,
Sambalpur,Naktideul,2005,December,,1806,1806,121,121,,121,,,,,,,,
Sonepur,Birika,2005,January,,208,208,17,12,,17,,,,,,,,
Sonepur,Birika,2005,February,,204,204,22,9,,22,,,,,,,,
Sonepur,Birika,2005,March,,344,344,26,17,,26,,,,,,,,
Sonepur,Birika,2005,April,,300,300,26,20,,26,,,,,,,,
Sonepur,Birika,2005,May,,252,252,18,15,,18,,,,,,,,
Sonepur,Birika,2005,June,,365,365,18,14,,18,,,,,,,,
Sonepur,Birika,2005,July,,578,578,65,55,,65,,,,,,,,
Sonepur,Birika,2005,August,,843,843,110,72,,110,,,,,,,,
Sonepur,Birika,2005,September,,1250,1250,149,121,,149,,,,,,,,
Sonepur,Birika,2005,October,,462,462,85,74,,85,,,,,,,,
Sonepur,Birika,2005,November,,355,355,39,33,,39,,,,,,,,
Sonepur,Birika,2005,December,,336,336,20,17,,20,,,,,,,,
Sonepur,Dunguripali,2005,January,,860,860,47,29,,39,,,,,,,,
Sonepur,Dunguripali,2005,February,,1053,1053,68,24,,54,,,,,,,,
Sonepur,Dunguripali,2005,March,,1099,1099,71,28,,71,,,,,,,,
Sonepur,Dunguripali,2005,April,,1001,1001,61,18,,61,,,,,,,,
Sonepur,Dunguripali,2005,May,,966,966,51,7,,51,,,,,,,,
Sonepur,Dunguripali,2005,June,,1834,1834,28,,,28,,,,,,,,
Sonepur,Dunguripali,2005,July,,1348,1348,89,49,,88,,,,,,,,
Sonepur,Dunguripali,2005,August,,2271,2271,156,93,,154,,,,,,,,
Sonepur,Dunguripali,2005,September,,2742,2742,175,100,,175,,,,,,,,
Sonepur,Dunguripali,2005,October,,1699,1699,77,44,,77,,,,,,,,
Sonepur,Dunguripali,2005,November,,966,966,30,6,,30,,,,,,,,
Sonepur,Dunguripali,2005,December,,521,521,12,3,,12,,,,,,,,
Sonepur,Tarva,2005,January,,553,553,49,11,,49,,,,,,,,
Sonepur,Tarva,2005,February,,753,753,51,7,,51,,,,,,,,
Sonepur,Tarva,2005,March,,855,855,36,3,,36,,,,,,,,
Sonepur,Tarva,2005,April,,787,787,38,5,,38,,,,,,,,
Sonepur,Tarva,2005,May,,668,668,33,10,,33,,,,,,,,
Sonepur,Tarva,2005,June,,588,588,30,1,,30,,,,,,,,
Sonepur,Tarva,2005,July,,1712,1712,78,25,,78,,,,,,,,
Sonepur,Tarva,2005,August,,2502,2502,154,58,,154,,,,,,,,
Sonepur,Tarva,2005,September,,2332,2332,100,24,,100,,,,,,,,
Sonepur,Tarva,2005,October,,1654,1654,72,17,,72,,,,,,,,
Sonepur,Tarva,2005,November,,974,974,49,12,,42,,,,,,,,
Sonepur,Tarva,2005,December,,416,416,28,9,,28,,,,,,,,
Sonepur,Naikenpali,2005,January,,13,13,,,,,,,,,,,,
Sonepur,Naikenpali,2005,February,,29,29,4,,,4,,,,,,,,
Sonepur,Naikenpali,2005,March,,17,17,3,1,,3,,,,,,,,
Sonepur,Naikenpali,2005,April,,99,99,12,4,,12,,,,,,,,
Sonepur,Naikenpali,2005,July,,471,471,40,12,,40,,,,,,,,
Sonepur,Naikenpali,2005,August,,546,546,62,22,,62,,,,,,,,
Sonepur,Naikenpali,2005,September,,728,728,132,59,,132,,,,,,,,
Sonepur,Naikenpali,2005,October,,872,872,155,59,,155,,,,,,,,
Sonepur,Naikenpali,2005,November,,555,555,98,38,,98,,,,,,,,
Sonepur,Naikenpali,2005,December,,486,486,59,25,,59,,,,,,,,
