STATION,NAME,DATE,TMAX,TMIN
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/19/2000,40,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/20/2000,44,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/21/2000,39,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/22/2000,34,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/23/2000,35,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/24/2000,37,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/25/2000,38,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/26/2000,51,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/27/2000,50,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/28/2000,49,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/29/2000,48,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/30/2000,43,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/1/2000,40,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/2/2000,35,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/3/2000,36,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/4/2000,48,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/5/2000,45,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/6/2000,31,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/7/2000,34,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/8/2000,30,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/9/2000,35,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/10/2000,39,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/11/2000,43,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/12/2000,51,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/13/2000,31,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/14/2000,49,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/15/2000,37,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/16/2000,48,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/17/2000,66,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/18/2000,34,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/19/2000,36,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/20/2000,32,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/21/2000,33,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/22/2000,31,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/23/2000,29,10
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/24/2000,30,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/25/2000,25,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/26/2000,29,12
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/27/2000,32,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/28/2000,26,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/29/2000,31,12
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/30/2000,32,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",12/31/2000,29,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/1/2001,32,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/2/2001,26,8
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/3/2001,31,3
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/4/2001,33,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/5/2001,30,10
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/6/2001,39,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/7/2001,44,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/8/2001,39,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/9/2001,33,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/10/2001,32,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/11/2001,45,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/12/2001,43,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/13/2001,40,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/14/2001,41,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/15/2001,36,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/16/2001,45,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/17/2001,40,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/18/2001,36,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/19/2001,37,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/20/2001,35,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/21/2001,32,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/22/2001,36,9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/23/2001,37,9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/24/2001,42,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/25/2001,38,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/26/2001,35,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/27/2001,40,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/28/2001,36,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/29/2001,37,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/30/2001,48,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/31/2001,47,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/1/2001,,
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/2/2001,,
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/6/2001,39,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/7/2001,42,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/8/2001,38,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/9/2001,44,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/10/2001,57,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/11/2001,30,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/12/2001,31,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/13/2001,48,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/14/2001,44,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/15/2001,46,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/16/2001,37,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/17/2001,37,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/18/2001,32,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/19/2001,41,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/20/2001,54,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/21/2001,47,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/22/2001,24,13
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/23/2001,38,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/24/2001,35,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/25/2001,48,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/26/2001,49,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/27/2001,48,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/28/2001,34,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/1/2001,37,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/2/2001,42,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/3/2001,46,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/4/2001,36,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/5/2001,32,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/6/2001,36,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/7/2001,46,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/8/2001,40,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/9/2001,42,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/10/2001,44,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/11/2001,53,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/12/2001,48,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/13/2001,44,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/14/2001,48,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/15/2001,50,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/16/2001,56,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/17/2001,45,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/18/2001,46,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/19/2001,53,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/20/2001,54,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/21/2001,44,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/22/2001,44,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/23/2001,56,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/24/2001,51,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/25/2001,43,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/26/2001,36,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/27/2001,41,21
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/28/2001,48,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/29/2001,45,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/30/2001,42,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/31/2001,46,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/1/2001,41,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/2/2001,48,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/3/2001,54,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/4/2001,56,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/5/2001,64,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/6/2001,51,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/7/2001,51,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/8/2001,45,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/9/2001,83,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/10/2001,62,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/11/2001,52,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/12/2001,58,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/13/2001,73,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/14/2001,68,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/15/2001,68,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/16/2001,60,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/17/2001,50,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/18/2001,53,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/19/2001,55,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/20/2001,65,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/21/2001,70,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/22/2001,85,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/23/2001,80,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/24/2001,87,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/25/2001,55,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/26/2001,63,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/27/2001,73,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/28/2001,63,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/29/2001,67,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/30/2001,78,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/1/2001,87,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/2/2001,90,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/3/2001,91,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/4/2001,92,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/5/2001,78,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/6/2001,64,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/7/2001,63,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/8/2001,67,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/9/2001,77,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/10/2001,83,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/11/2001,87,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/12/2001,85,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/13/2001,71,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/14/2001,69,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/15/2001,73,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/16/2001,64,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/17/2001,60,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/18/2001,60,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/19/2001,81,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/20/2001,66,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/21/2001,57,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/22/2001,62,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/23/2001,61,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/24/2001,74,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/25/2001,57,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/26/2001,63,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/27/2001,70,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/28/2001,73,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/29/2001,74,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/30/2001,65,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/31/2001,69,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/1/2001,68,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/2/2001,73,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/3/2001,74,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/4/2001,73,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/5/2001,76,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/6/2001,75,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/7/2001,77,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/8/2001,80,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/9/2001,81,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/10/2001,79,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/11/2001,83,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/12/2001,84,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/13/2001,82,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/14/2001,84,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/15/2001,83,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/16/2001,83,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/17/2001,79,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/18/2001,84,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/19/2001,88,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/20/2001,89,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/21/2001,71,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/22/2001,81,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/23/2001,80,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/24/2001,75,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/25/2001,83,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/26/2001,88,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/27/2001,90,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/28/2001,91,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/29/2001,84,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/30/2001,92,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/1/2001,87,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/2/2001,73,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/3/2001,78,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/4/2001,81,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/5/2001,82,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/6/2001,73,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/7/2001,81,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/8/2001,72,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/9/2001,89,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/10/2001,88,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/11/2001,81,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/12/2001,79,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/13/2001,75,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/14/2001,79,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/15/2001,83,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/16/2001,86,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/17/2001,85,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/18/2001,81,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/19/2001,80,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/20/2001,82,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/21/2001,87,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/22/2001,85,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/23/2001,89,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/24/2001,93,73
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/25/2001,95,75
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/26/2001,75,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/27/2001,77,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/28/2001,79,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/29/2001,77,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/30/2001,78,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/31/2001,85,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/1/2001,89,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/2/2001,90,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/3/2001,84,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/4/2001,82,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/5/2001,90,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/6/2001,94,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/7/2001,96,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/8/2001,98,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/9/2001,101,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/10/2001,94,74
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/11/2001,75,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/12/2001,75,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/13/2001,84,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/14/2001,85,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/15/2001,84,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/16/2001,85,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/17/2001,85,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/18/2001,83,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/19/2001,83,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/20/2001,85,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/21/2001,83,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/22/2001,85,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/23/2001,82,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/24/2001,83,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/25/2001,79,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/26/2001,82,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/27/2001,83,68
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/28/2001,87,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/29/2001,83,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/30/2001,80,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/31/2001,85,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/1/2001,79,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/2/2001,74,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/3/2001,78,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/4/2001,82,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/5/2001,78,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/6/2001,79,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/7/2001,84,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/8/2001,83,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/9/2001,84,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/10/2001,82,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/11/2001,80,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/12/2001,78,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/13/2001,85,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/14/2001,61,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/15/2001,69,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/16/2001,73,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/17/2001,76,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/18/2001,78,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/19/2001,77,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/20/2001,72,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/21/2001,79,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/22/2001,80,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/23/2001,79,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/24/2001,77,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/25/2001,72,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/26/2001,62,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/27/2001,63,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/28/2001,65,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/29/2001,63,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/30/2001,56,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/1/2001,56,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/2/2001,75,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/3/2001,81,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/4/2001,80,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/5/2001,79,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/6/2001,69,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/7/2001,55,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/8/2001,53,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/9/2001,60,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/10/2001,69,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/11/2001,75,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/12/2001,75,46
