,Year,Month,Region,Min_Temp,Max_Temp,Precipitation,Malaria_Cases,Literacy_Rate
3022,2012,11,Nawarangpur,15.5,27.8,27,1313.0,38.53
3023,2012,12,Nawarangpur,13.6,28.200000000000003,0,1771.0,38.53
3024,2013,1,Nawarangpur,13.9,28.5,0,984.0,38.53
3025,2013,2,Nawarangpur,15.8,30.200000000000003,5,803.0,38.53
3026,2013,3,Nawarangpur,19.6,34.0,1,888.0,38.53
3027,2013,4,Nawarangpur,22.9,36.1,85,1021.0,38.53
3028,2013,5,Nawarangpur,26.0,38.3,33,1119.0,38.53
3029,2013,6,Nawarangpur,22.700000000000003,31.5,411,1102.0,38.53
3030,2013,7,Nawarangpur,21.8,27.4,358,1545.0,38.53
3031,2013,8,Nawarangpur,22.200000000000003,27.9,245,1473.0,38.53
3032,2013,9,Nawarangpur,22.8,29.5,192,1266.0,38.53
3033,2013,10,Nawarangpur,20.200000000000003,29.1,213,1375.0,38.53
3034,2013,11,Nawarangpur,15.4,27.8,6,1082.0,38.53
3035,2013,12,Nawarangpur,12.4,26.9,0,857.0,38.53
3036,2003,1,Nayagarh,14.7,26.6,4,232.0,79.75
3037,2003,2,Nayagarh,18.6,29.8,27,203.0,79.75
3038,2003,3,Nayagarh,21.6,32.7,51,319.0,79.75
3039,2003,4,Nayagarh,26.5,36.6,6,330.0,79.75
3040,2003,5,Nayagarh,28.6,38.3,18,281.0,79.75
3041,2003,6,Nayagarh,27.6,35.6,278,312.0,79.75
3042,2003,7,Nayagarh,25.3,30.9,316,321.0,79.75
3043,2003,8,Nayagarh,25.4,31.1,308,304.0,79.75
3044,2003,9,Nayagarh,24.8,31.3,250,318.0,79.75
3045,2003,10,Nayagarh,22.1,30.4,456,247.0,79.75
3046,2003,11,Nayagarh,17.900000000000002,28.3,10,252.0,79.75
3047,2003,12,Nayagarh,15.5,26.3,27,305.0,79.75
3048,2004,1,Nayagarh,14.5,26.4,19,270.0,79.75
3049,2004,2,Nayagarh,17.5,28.700000000000003,6,279.0,79.75
3050,2004,3,Nayagarh,22.700000000000003,33.800000000000004,1,452.0,79.75
3051,2004,4,Nayagarh,25.8,36.0,103,461.0,79.75
3052,2004,5,Nayagarh,28.0,37.7,41,649.0,79.75
3053,2004,6,Nayagarh,27.3,35.300000000000004,154,630.0,79.75
3054,2004,7,Nayagarh,25.0,30.700000000000003,196,546.0,79.75
3055,2004,8,Nayagarh,25.6,31.3,220,545.0,79.75
3056,2004,9,Nayagarh,25.4,31.9,168,459.0,79.75
3057,2004,10,Nayagarh,22.0,30.200000000000003,219,292.0,79.75
3058,2004,11,Nayagarh,17.900000000000002,28.3,0,249.0,79.75
3059,2004,12,Nayagarh,15.3,27.5,0,325.0,79.75
3060,2005,1,Nayagarh,15.9,27.8,19,219.0,79.75
3061,2005,2,Nayagarh,19.5,30.700000000000003,5,277.0,79.75
3062,2005,3,Nayagarh,22.700000000000003,33.800000000000004,57,386.0,79.75
3063,2005,4,Nayagarh,26.0,36.1,43,395.0,79.75
3064,2005,5,Nayagarh,27.9,37.6,76,259.0,79.75
3065,2005,6,Nayagarh,29.0,36.9,161,189.0,79.75
3066,2005,7,Nayagarh,25.4,31.1,264,264.0,79.75
3067,2005,8,Nayagarh,25.9,31.6,202,439.0,79.75
3068,2005,9,Nayagarh,24.8,31.9,515,458.0,79.75
3069,2005,10,Nayagarh,22.200000000000003,30.4,269,323.0,79.75
3070,2005,11,Nayagarh,17.0,27.4,3,445.0,79.75
3071,2005,12,Nayagarh,14.1,26.4,0,342.0,79.75
3072,2006,1,Nayagarh,15.2,27.1,0,337.0,79.75
3073,2006,2,Nayagarh,19.700000000000003,30.9,0,296.0,79.75
3074,2006,3,Nayagarh,21.9,33.0,33,559.0,79.75
3075,2006,4,Nayagarh,25.4,35.5,62,564.0,79.75
3076,2006,5,Nayagarh,26.5,36.2,95,592.0,79.75
3077,2006,6,Nayagarh,26.6,34.6,247,534.0,79.75
3078,2006,7,Nayagarh,26.1,31.700000000000003,367,640.0,79.75
3079,2006,8,Nayagarh,25.1,30.8,481,442.0,79.75
3080,2006,9,Nayagarh,25.1,31.5,343,372.0,79.75
3081,2006,10,Nayagarh,23.200000000000003,31.5,82,419.0,79.75
3082,2006,11,Nayagarh,18.7,29.1,23,419.0,79.75
3083,2006,12,Nayagarh,16.0,28.3,0,502.0,79.75
3084,2007,1,Nayagarh,15.8,27.700000000000003,0,255.0,79.75
3085,2007,2,Nayagarh,18.2,29.4,90,296.0,79.75
3086,2007,3,Nayagarh,21.9,33.1,1,436.0,79.75
3087,2007,4,Nayagarh,25.8,35.9,46,386.0,79.75
3088,2007,5,Nayagarh,27.9,37.5,54,247.0,79.75
3089,2007,6,Nayagarh,26.8,34.800000000000004,190,244.0,79.75
3090,2007,7,Nayagarh,25.9,31.6,202,399.0,79.75
3091,2007,8,Nayagarh,25.8,31.5,318,375.0,79.75
3092,2007,9,Nayagarh,24.5,30.9,475,314.0,79.75
3093,2007,10,Nayagarh,22.200000000000003,30.5,94,285.0,79.75
3094,2007,11,Nayagarh,18.2,28.700000000000003,19,239.0,79.75
3095,2007,12,Nayagarh,15.5,27.700000000000003,1,257.0,79.75
3096,2008,1,Nayagarh,15.5,27.4,40,224.0,79.75
3097,2008,2,Nayagarh,16.900000000000002,28.1,50,292.0,79.75
3098,2008,3,Nayagarh,22.1,33.2,10,265.0,79.75
3099,2008,4,Nayagarh,25.5,35.7,59,502.0,79.75
3100,2008,5,Nayagarh,27.9,37.5,105,352.0,79.75
3101,2008,6,Nayagarh,25.6,33.5,423,295.0,79.75
3102,2008,7,Nayagarh,25.1,30.8,229,516.0,79.75
3103,2008,8,Nayagarh,25.1,30.8,272,372.0,79.75
3104,2008,9,Nayagarh,24.5,31.0,480,345.0,79.75
3105,2008,10,Nayagarh,22.9,31.200000000000003,33,316.0,79.75
3106,2008,11,Nayagarh,18.5,28.9,5,378.0,79.75
3107,2008,12,Nayagarh,16.6,28.9,0,543.0,79.75
3108,2009,1,Nayagarh,17.2,29.1,0,345.0,79.75
3109,2009,2,Nayagarh,20.200000000000003,31.5,0,285.0,79.75
3110,2009,3,Nayagarh,22.9,34.0,3,500.0,79.75
3111,2009,4,Nayagarh,26.8,36.9,0,395.0,79.75
3112,2009,5,Nayagarh,27.5,37.2,92,301.0,79.75
3113,2009,6,Nayagarh,28.5,36.5,95,286.0,79.75
3114,2009,7,Nayagarh,25.3,30.9,412,370.0,79.75
3115,2009,8,Nayagarh,26.0,31.700000000000003,269,389.0,79.75
3116,2009,9,Nayagarh,25.5,31.9,205,468.0,79.75
3117,2009,10,Nayagarh,22.0,30.200000000000003,116,379.0,79.75
3118,2009,11,Nayagarh,18.6,29.0,27,297.0,79.75
3119,2009,12,Nayagarh,15.5,27.8,0,415.0,79.75
3120,2010,1,Nayagarh,14.8,26.700000000000003,10,162.0,79.75
3121,2010,2,Nayagarh,19.200000000000003,30.4,2,193.0,79.75
3122,2010,3,Nayagarh,23.9,35.0,8,216.0,79.75
3123,2010,4,Nayagarh,27.700000000000003,37.9,5,271.0,79.75
3124,2010,5,Nayagarh,27.200000000000003,36.9,190,228.0,79.75
3125,2010,6,Nayagarh,27.3,35.300000000000004,236,263.0,79.75
3126,2010,7,Nayagarh,25.700000000000003,31.4,260,345.0,79.75
3127,2010,8,Nayagarh,25.700000000000003,31.5,241,394.0,79.75
3128,2010,9,Nayagarh,25.200000000000003,31.700000000000003,316,244.0,79.75
3129,2010,10,Nayagarh,22.8,31.0,184,213.0,79.75
3130,2010,11,Nayagarh,19.6,30.0,55,194.0,79.75
3131,2010,12,Nayagarh,14.4,26.6,41,193.0,79.75
3132,2011,1,Nayagarh,14.3,26.200000000000003,0,145.0,79.75
3133,2011,2,Nayagarh,18.0,29.200000000000003,48,164.0,79.75
3134,2011,3,Nayagarh,22.4,33.5,2,223.0,79.75
3135,2011,4,Nayagarh,24.5,34.7,42,203.0,79.75
3136,2011,5,Nayagarh,27.6,37.3,139,185.0,79.75
3137,2011,6,Nayagarh,26.4,34.4,194,149.0,79.75
3138,2011,7,Nayagarh,25.6,31.3,318,185.0,79.75
3139,2011,8,Nayagarh,25.1,30.8,334,142.0,79.75
3140,2011,9,Nayagarh,24.8,31.3,324,152.0,79.75
3141,2011,10,Nayagarh,23.0,31.200000000000003,28,97.0,79.75
3142,2011,11,Nayagarh,18.4,28.8,0,109.0,79.75
3143,2011,12,Nayagarh,15.3,27.5,0,89.0,79.75
3144,2012,1,Nayagarh,15.3,27.200000000000003,46,63.0,79.75
3145,2012,2,Nayagarh,18.7,29.9,0,70.0,79.75
3146,2012,3,Nayagarh,23.0,34.1,0,67.0,79.75
3147,2012,4,Nayagarh,26.200000000000003,36.3,117,65.0,79.75
3148,2012,5,Nayagarh,28.5,38.1,26,58.0,79.75
3149,2012,6,Nayagarh,29.4,37.3,203,28.0,79.75
3150,2012,7,Nayagarh,25.4,31.1,419,99.0,79.75
3151,2012,8,Nayagarh,25.4,31.1,214,110.0,79.75
3152,2012,9,Nayagarh,24.9,31.4,182,106.0,79.75
3153,2012,10,Nayagarh,21.6,30.9,62,94.0,79.75
3154,2012,11,Nayagarh,17.8,28.200000000000003,129,147.0,79.75
3155,2012,12,Nayagarh,15.3,27.6,1,69.0,79.75
3156,2013,1,Nayagarh,15.4,27.3,1,50.0,79.75
3157,2013,2,Nayagarh,17.8,29.1,4,79.0,79.75
3158,2013,3,Nayagarh,22.4,33.6,1,86.0,79.75
3159,2013,4,Nayagarh,25.4,35.300000000000004,71,89.0,79.75
3160,2013,5,Nayagarh,28.3,36.5,60,152.0,79.75
3161,2013,6,Nayagarh,25.700000000000003,34.1,324,114.0,79.75
3162,2013,7,Nayagarh,25.1,30.9,255,210.0,79.75
3163,2013,8,Nayagarh,25.0,30.9,123,165.0,79.75
3164,2013,9,Nayagarh,25.200000000000003,31.8,291,143.0,79.75
3165,2013,10,Nayagarh,22.700000000000003,29.700000000000003,379,109.0,79.75
3166,2013,11,Nayagarh,16.6,28.700000000000003,2,144.0,79.75
3167,2013,12,Nayagarh,15.1,26.5,0,117.0,79.75
3168,2003,1,Nuapara,13.9,28.3,2,1869.0,58.2
3169,2003,2,Nuapara,17.0,31.3,14,1552.0,58.2
3170,2003,3,Nuapara,19.9,34.800000000000004,69,1663.0,58.2
3171,2003,4,Nuapara,25.700000000000003,39.6,7,1692.0,58.2
3172,2003,5,Nuapara,29.4,42.7,3,1292.0,58.2
3173,2003,6,Nuapara,29.4,39.5,125,2177.0,58.2
3174,2003,7,Nuapara,23.9,30.1,570,3405.0,58.2
3175,2003,8,Nuapara,23.700000000000003,29.6,374,4549.0,58.2
3176,2003,9,Nuapara,22.700000000000003,29.6,212,3737.0,58.2
3177,2003,10,Nuapara,20.700000000000003,30.3,152,2808.0,58.2
3178,2003,11,Nuapara,15.9,28.8,0,2735.0,58.2
3179,2003,12,Nuapara,13.8,27.700000000000003,29,2753.0,58.2
3180,2004,1,Nuapara,12.7,27.1,26,2110.0,58.2
3181,2004,2,Nuapara,14.8,29.200000000000003,6,1992.0,58.2
3182,2004,3,Nuapara,21.0,35.800000000000004,1,1929.0,58.2
3183,2004,4,Nuapara,24.5,38.5,18,2300.0,58.2
3184,2004,5,Nuapara,28.3,41.6,10,2080.0,58.2
3185,2004,6,Nuapara,26.0,36.1,196,2564.0,58.2
3186,2004,7,Nuapara,24.0,30.1,427,3184.0,58.2
3187,2004,8,Nuapara,23.8,29.700000000000003,333,3337.0,58.2
3188,2004,9,Nuapara,24.0,30.8,201,2925.0,58.2
3189,2004,10,Nuapara,20.4,29.9,64,2904.0,58.2
3190,2004,11,Nuapara,15.4,28.3,1,2650.0,58.2
3191,2004,12,Nuapara,12.9,27.5,0,2424.0,58.2
3192,2005,1,Nuapara,13.7,28.1,13,2309.0,58.2
3193,2005,2,Nuapara,17.400000000000002,31.700000000000003,13,1951.0,58.2
3194,2005,3,Nuapara,21.0,35.9,24,2293.0,58.2
3195,2005,4,Nuapara,24.700000000000003,38.6,10,1575.0,58.2
3196,2005,5,Nuapara,28.700000000000003,41.900000000000006,20,1438.0,58.2
3197,2005,6,Nuapara,29.6,39.8,156,1792.0,58.2
3198,2005,7,Nuapara,24.0,30.1,386,1458.0,58.2
3199,2005,8,Nuapara,24.3,30.200000000000003,256,2241.0,58.2
3200,2005,9,Nuapara,23.4,30.9,418,2483.0,58.2
3201,2005,10,Nuapara,21.200000000000003,30.8,116,2150.0,58.2
3202,2005,11,Nuapara,14.6,27.5,0,1756.0,58.2
3203,2005,12,Nuapara,12.0,26.6,1,1295.0,58.2
3204,2006,1,Nuapara,13.3,27.8,0,1142.0,58.2
3205,2006,2,Nuapara,18.0,32.4,0,1399.0,58.2
3206,2006,3,Nuapara,19.200000000000003,34.0,81,677.0,58.2
3207,2006,4,Nuapara,24.200000000000003,38.2,30,1369.0,58.2
3208,2006,5,Nuapara,26.700000000000003,39.900000000000006,32,1280.0,58.2
3209,2006,6,Nuapara,27.1,37.2,133,1615.0,58.2
3210,2006,7,Nuapara,24.200000000000003,30.3,605,2572.0,58.2
3211,2006,8,Nuapara,23.6,29.5,359,2215.0,58.2
3212,2006,9,Nuapara,23.700000000000003,30.6,347,1885.0,58.2
3213,2006,10,Nuapara,21.9,31.5,7,1545.0,58.2
3214,2006,11,Nuapara,16.6,29.5,11,1554.0,58.2
3215,2006,12,Nuapara,14.1,28.700000000000003,0,1473.0,58.2
3216,2007,1,Nuapara,14.0,28.4,0,1185.0,58.2
3217,2007,2,Nuapara,16.6,31.0,21,1332.0,58.2
3218,2007,3,Nuapara,20.0,34.800000000000004,6,1453.0,58.2
3219,2007,4,Nuapara,24.9,38.8,7,1417.0,58.2
3220,2007,5,Nuapara,27.700000000000003,41.0,13,1576.0,58.2
3221,2007,6,Nuapara,26.8,36.9,204,1642.0,58.2
3222,2007,7,Nuapara,24.700000000000003,30.8,319,3338.0,58.2
3223,2007,8,Nuapara,24.200000000000003,30.1,372,2822.0,58.2
3224,2007,9,Nuapara,23.3,30.200000000000003,278,2017.0,58.2
3225,2007,10,Nuapara,20.8,30.4,41,2081.0,58.2
3226,2007,11,Nuapara,15.6,28.5,1,1296.0,58.2
3227,2007,12,Nuapara,13.7,28.3,3,1247.0,58.2
3228,2008,1,Nuapara,14.0,28.4,8,991.0,58.2
3229,2008,2,Nuapara,15.0,29.4,13,1025.0,58.2
3230,2008,3,Nuapara,20.3,35.1,25,1218.0,58.2
3231,2008,4,Nuapara,24.5,38.5,11,1350.0,58.2
3232,2008,5,Nuapara,28.700000000000003,42.0,17,1459.0,58.2
3233,2008,6,Nuapara,25.700000000000003,35.800000000000004,283,1635.0,58.2
3234,2008,7,Nuapara,24.4,30.6,443,2314.0,58.2
3235,2008,8,Nuapara,24.0,29.9,311,2617.0,58.2
3236,2008,9,Nuapara,23.3,30.200000000000003,311,1620.0,58.2
3237,2008,10,Nuapara,21.6,31.1,13,1472.0,58.2
3238,2008,11,Nuapara,16.6,29.5,0,2015.0,58.2
3239,2008,12,Nuapara,14.6,29.200000000000003,0,1651.0,58.2
3240,2009,1,Nuapara,15.8,30.200000000000003,0,1464.0,58.2
3241,2009,2,Nuapara,18.6,33.0,0,1188.0,58.2
3242,2009,3,Nuapara,21.0,35.9,15,970.0,58.2
3243,2009,4,Nuapara,25.700000000000003,39.6,1,1347.0,58.2
3244,2009,5,Nuapara,27.8,41.1,31,1039.0,58.2
3245,2009,6,Nuapara,29.5,39.6,84,1197.0,58.2
3246,2009,7,Nuapara,24.0,30.1,590,1535.0,58.2
3247,2009,8,Nuapara,24.6,30.5,266,2376.0,58.2
3248,2009,9,Nuapara,24.6,31.5,201,2230.0,58.2
3249,2009,10,Nuapara,20.6,30.200000000000003,40,2018.0,58.2
3250,2009,11,Nuapara,16.3,29.200000000000003,4,1439.0,58.2
3251,2009,12,Nuapara,13.7,28.3,1,1379.0,58.2
3252,2010,1,Nuapara,12.7,27.1,10,879.0,58.2
3253,2010,2,Nuapara,17.3,31.700000000000003,4,1134.0,58.2
3254,2010,3,Nuapara,22.6,37.4,24,1093.0,58.2
3255,2010,4,Nuapara,27.200000000000003,41.1,13,1082.0,58.2
3256,2010,5,Nuapara,29.0,42.2,23,1181.0,58.2
3257,2010,6,Nuapara,28.5,38.6,172,1375.0,58.2
3258,2010,7,Nuapara,24.1,30.3,544,1402.0,58.2
3259,2010,8,Nuapara,24.3,30.3,434,1848.0,58.2
3260,2010,9,Nuapara,23.9,30.8,406,1525.0,58.2
3261,2010,10,Nuapara,21.4,31.0,75,1206.0,58.2
3262,2010,11,Nuapara,17.8,30.700000000000003,13,1064.0,58.2
3263,2010,12,Nuapara,12.8,27.3,17,1534.0,58.2
3264,2011,1,Nuapara,12.4,26.8,0,950.0,58.2
3265,2011,2,Nuapara,16.2,30.6,9,819.0,58.2
3266,2011,3,Nuapara,20.9,35.7,1,3285.0,58.2
3267,2011,4,Nuapara,22.3,36.3,22,599.0,58.2
3268,2011,5,Nuapara,28.200000000000003,41.5,35,737.0,58.2
3269,2011,6,Nuapara,26.200000000000003,36.4,160,592.0,58.2
3270,2011,7,Nuapara,24.700000000000003,30.9,340,972.0,58.2
3271,2011,8,Nuapara,24.1,30.0,344,1009.0,58.2
3272,2011,9,Nuapara,23.3,30.200000000000003,357,1013.0,58.2
3273,2011,10,Nuapara,21.6,31.200000000000003,9,840.0,58.2
3274,2011,11,Nuapara,16.3,29.200000000000003,0,1160.0,58.2
3275,2011,12,Nuapara,13.5,28.1,0,778.0,58.2
3276,2012,1,Nuapara,13.3,27.8,17,609.0,58.2
3277,2012,2,Nuapara,16.900000000000002,31.200000000000003,1,632.0,58.2
3278,2012,3,Nuapara,20.700000000000003,35.5,1,570.0,58.2
3279,2012,4,Nuapara,25.3,39.2,32,490.0,58.2
3280,2012,5,Nuapara,29.200000000000003,42.5,14,527.0,58.2
3281,2012,6,Nuapara,29.1,39.2,135,602.0,58.2
3282,2012,7,Nuapara,24.200000000000003,30.3,661,748.0,58.2
3283,2012,8,Nuapara,23.9,29.8,452,928.0,58.2
3284,2012,9,Nuapara,23.6,30.5,366,982.0,58.2
3285,2012,10,Nuapara,20.700000000000003,31.4,21,812.0,58.2
3286,2012,11,Nuapara,15.6,28.5,8,576.0,58.2
3287,2012,12,Nuapara,13.9,28.5,0,674.0,58.2
3288,2013,1,Nuapara,14.1,28.5,1,596.0,58.2
3289,2013,2,Nuapara,16.6,30.9,4,557.0,58.2
3290,2013,3,Nuapara,20.5,35.300000000000004,7,560.0,58.2
3291,2013,4,Nuapara,24.200000000000003,38.2,29,400.0,58.2
3292,2013,5,Nuapara,29.4,41.7,11,507.0,58.2
3293,2013,6,Nuapara,24.9,35.2,368,502.0,58.2
3294,2013,7,Nuapara,23.4,29.700000000000003,425,723.0,58.2
3295,2013,8,Nuapara,23.5,29.8,261,671.0,58.2
3296,2013,9,Nuapara,24.200000000000003,31.0,219,528.0,58.2
3297,2013,10,Nuapara,21.700000000000003,30.3,145,500.0,58.2
3298,2013,11,Nuapara,14.9,29.4,1,513.0,58.2
3299,2013,12,Nuapara,13.4,27.8,0,531.0,58.2
3300,2003,1,Puri,16.8,25.6,2,49.0,85.37
3301,2003,2,Puri,20.700000000000003,28.200000000000003,22,29.0,85.37
3302,2003,3,Puri,23.9,29.9,27,37.0,85.37
3303,2003,4,Puri,26.700000000000003,32.2,2,51.0,85.37
3304,2003,5,Puri,28.0,33.6,19,46.0,85.37
3305,2003,6,Puri,27.6,32.5,273,26.0,85.37
3306,2003,7,Puri,26.5,30.8,284,31.0,85.37
3307,2003,8,Puri,26.700000000000003,31.5,328,27.0,85.37
3308,2003,9,Puri,26.4,31.700000000000003,260,30.0,85.37
3309,2003,10,Puri,24.3,31.4,579,25.0,85.37
3310,2003,11,Puri,20.200000000000003,29.1,22,24.0,85.37
3311,2003,12,Puri,17.400000000000002,26.3,21,24.0,85.37
3312,2004,1,Puri,17.1,25.9,12,11.0,85.37
3313,2004,2,Puri,20.0,27.4,4,15.0,85.37
3314,2004,3,Puri,24.4,30.4,1,37.0,85.37
3315,2004,4,Puri,26.0,31.4,42,29.0,85.37
3316,2004,5,Puri,27.700000000000003,33.300000000000004,41,23.0,85.37
3317,2004,6,Puri,27.700000000000003,32.7,135,24.0,85.37
3318,2004,7,Puri,26.3,30.6,173,23.0,85.37
3319,2004,8,Puri,26.5,31.200000000000003,226,21.0,85.37
3320,2004,9,Puri,26.700000000000003,32.0,205,27.0,85.37
3321,2004,10,Puri,24.200000000000003,31.200000000000003,283,20.0,85.37
3322,2004,11,Puri,20.4,29.200000000000003,0,21.0,85.37
3323,2004,12,Puri,17.6,27.8,0,17.0,85.37
3324,2005,1,Puri,18.4,27.200000000000003,16,13.0,85.37
3325,2005,2,Puri,21.6,29.0,2,19.0,85.37
3326,2005,3,Puri,24.700000000000003,30.6,34,22.0,85.37
3327,2005,4,Puri,26.0,31.5,18,17.0,85.37
3328,2005,5,Puri,27.3,32.9,74,25.0,85.37
3329,2005,6,Puri,28.6,33.6,147,21.0,85.37
3330,2005,7,Puri,26.6,31.0,245,30.0,85.37
3331,2005,8,Puri,26.8,31.5,214,51.0,85.37
3332,2005,9,Puri,26.200000000000003,32.1,545,18.0,85.37
3333,2005,10,Puri,24.1,31.200000000000003,341,15.0,85.37
3334,2005,11,Puri,19.5,28.3,4,17.0,85.37
3335,2005,12,Puri,16.400000000000002,26.6,0,14.0,85.37
3336,2006,1,Puri,17.7,26.5,0,11.0,85.37
3337,2006,2,Puri,21.4,28.9,0,14.0,85.37
3338,2006,3,Puri,24.1,30.0,16,13.0,85.37
3339,2006,4,Puri,25.700000000000003,31.1,22,10.0,85.37
3340,2006,5,Puri,26.8,32.4,90,8.0,85.37
3341,2006,6,Puri,27.0,31.9,231,8.0,85.37
3342,2006,7,Puri,27.0,31.4,337,14.0,85.37
3343,2006,8,Puri,26.1,30.9,522,10.0,85.37
3344,2006,9,Puri,26.5,31.9,360,14.0,85.37
3345,2006,10,Puri,25.0,32.1,115,15.0,85.37
3346,2006,11,Puri,20.9,29.700000000000003,31,32.0,85.37
3347,2006,12,Puri,18.1,28.200000000000003,0,19.0,85.37
3348,2007,1,Puri,17.8,26.6,0,10.0,85.37
3349,2007,2,Puri,20.3,27.8,74,8.0,85.37
3350,2007,3,Puri,23.9,29.8,0,11.0,85.37
3351,2007,4,Puri,25.9,31.4,19,10.0,85.37
3352,2007,5,Puri,27.3,32.9,57,10.0,85.37
3353,2007,6,Puri,27.1,32.1,171,14.0,85.37
3354,2007,7,Puri,26.8,31.200000000000003,189,20.0,85.37
3355,2007,8,Puri,26.9,31.6,339,18.0,85.37
3356,2007,9,Puri,25.9,31.3,512,10.0,85.37
3357,2007,10,Puri,24.200000000000003,31.3,117,7.0,85.37
3358,2007,11,Puri,20.5,29.3,38,40.0,85.37
3359,2007,12,Puri,17.400000000000002,27.6,0,7.0,85.37
3360,2008,1,Puri,17.8,26.6,36,2.0,85.37
3361,2008,2,Puri,19.3,26.700000000000003,42,4.0,85.37
3362,2008,3,Puri,24.0,29.9,4,6.0,85.37
3363,2008,4,Puri,25.6,31.1,24,13.0,85.37
3364,2008,5,Puri,27.1,32.7,107,11.0,85.37
3365,2008,6,Puri,25.9,30.9,391,3.0,85.37
3366,2008,7,Puri,26.200000000000003,30.5,205,8.0,85.37
3367,2008,8,Puri,26.4,31.1,289,23.0,85.37
3368,2008,9,Puri,26.1,31.4,516,10.0,85.37
3369,2008,10,Puri,24.8,31.8,46,11.0,85.37
3370,2008,11,Puri,20.700000000000003,29.6,9,15.0,85.37
3371,2008,12,Puri,18.5,28.700000000000003,0,9.0,85.37
3372,2009,1,Puri,19.1,27.9,0,9.0,85.37
3373,2009,2,Puri,22.1,29.6,0,3.0,85.37
3374,2009,3,Puri,24.6,30.6,1,10.0,85.37
3375,2009,4,Puri,26.4,31.9,0,8.0,85.37
3376,2009,5,Puri,27.0,32.6,88,10.0,85.37
3377,2009,6,Puri,28.4,33.4,88,8.0,85.37
3378,2009,7,Puri,26.3,30.6,382,9.0,85.37
3379,2009,8,Puri,26.9,31.6,292,5.0,85.37
3380,2009,9,Puri,26.700000000000003,32.1,212,6.0,85.37
3381,2009,10,Puri,24.0,31.1,150,12.0,85.37
3382,2009,11,Puri,21.0,29.8,53,6.0,85.37
3383,2009,12,Puri,17.7,27.9,0,8.0,85.37
3384,2010,1,Puri,17.3,26.1,7,5.0,85.37
3385,2010,2,Puri,21.1,28.6,1,3.0,85.37
3386,2010,3,Puri,25.3,31.200000000000003,4,3.0,85.37
3387,2010,4,Puri,27.1,32.5,1,6.0,85.37
3388,2010,5,Puri,27.200000000000003,32.800000000000004,197,2.0,85.37
3389,2010,6,Puri,27.5,32.5,219,4.0,85.37
3390,2010,7,Puri,26.8,31.200000000000003,231,7.0,85.37
3391,2010,8,Puri,27.0,31.700000000000003,249,9.0,85.37
3392,2010,9,Puri,26.700000000000003,32.1,318,3.0,85.37
3393,2010,10,Puri,24.6,31.700000000000003,231,2.0,85.37
3394,2010,11,Puri,21.6,30.4,99,6.0,85.37
3395,2010,12,Puri,16.6,26.700000000000003,34,6.0,85.37
3396,2011,1,Puri,17.0,25.8,0,3.0,85.37
3397,2011,2,Puri,20.3,27.8,41,1.0,85.37
3398,2011,3,Puri,24.1,30.0,2,2.0,85.37
3399,2011,4,Puri,25.4,30.9,16,5.0,85.37
3400,2011,5,Puri,27.0,32.6,138,4.0,85.37
3401,2011,6,Puri,26.700000000000003,31.700000000000003,156,1.0,85.37
3402,2011,7,Puri,26.6,31.0,300,5.0,85.37
3403,2011,8,Puri,26.4,31.1,361,0.0,85.37
3404,2011,9,Puri,26.1,31.5,330,6.0,85.37
3405,2011,10,Puri,24.9,31.9,33,3.0,85.37
3406,2011,11,Puri,20.700000000000003,29.5,0,5.0,85.37
3407,2011,12,Puri,17.2,27.4,0,2.0,85.37
3408,2012,1,Puri,17.8,26.6,39,3.0,85.37
3409,2012,2,Puri,20.700000000000003,28.1,0,2.0,85.37
3410,2012,3,Puri,25.0,30.9,0,2.0,85.37
3411,2012,4,Puri,26.4,31.9,47,1.0,85.37
3412,2012,5,Puri,27.700000000000003,33.300000000000004,23,5.0,85.37
3413,2012,6,Puri,28.1,33.1,189,2.0,85.37
3414,2012,7,Puri,26.3,30.6,382,1.0,85.37
3415,2012,8,Puri,26.6,31.3,208,4.0,85.37
3416,2012,9,Puri,26.3,31.700000000000003,175,4.0,85.37
3417,2012,10,Puri,23.4,31.5,81,1.0,85.37
3418,2012,11,Puri,20.200000000000003,29.0,254,4.0,85.37
3419,2012,12,Puri,17.3,27.5,1,0.0,85.37
3420,2013,1,Puri,17.7,26.5,1,3.0,85.37
3421,2013,2,Puri,20.0,27.5,3,1.0,85.37
3422,2013,3,Puri,24.3,30.200000000000003,0,2.0,85.37
3423,2013,4,Puri,25.6,31.1,27,7.0,85.37
3424,2013,5,Puri,27.6,31.700000000000003,60,12.0,85.37
3425,2013,6,Puri,26.4,31.8,292,5.0,85.37
3426,2013,7,Puri,26.3,30.9,240,16.0,85.37
3427,2013,8,Puri,26.3,31.200000000000003,124,15.0,85.37
3428,2013,9,Puri,26.5,31.8,306,10.0,85.37
3429,2013,10,Puri,24.5,30.3,484,15.0,85.37
3430,2013,11,Puri,18.9,29.3,3,13.0,85.37
3431,2013,12,Puri,16.900000000000002,26.3,0,6.0,85.37
3432,2003,1,Rayagada,15.2,27.6,11,1539.0,49.76
3433,2003,2,Rayagada,18.3,30.5,10,1591.0,49.76
3434,2003,3,Rayagada,21.200000000000003,33.300000000000004,58,2172.0,49.76
3435,2003,4,Rayagada,25.6,36.4,8,1822.0,49.76
3436,2003,5,Rayagada,28.700000000000003,38.6,29,2087.0,49.76
